synthetic_person_id,district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group
TN-SYN-P-000000159,Viluppuram,06,Rural,63,Male,2,1,5,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12897.0,Scheduled Caste
TN-SYN-P-000000160,Karur,12,Rural,57,Female,2,2,6,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,19321.0,Other Backward Class
TN-SYN-P-000000161,Ranipet,35,Rural,21,Female,1,5,3,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,7000.0,6550.0,Scheduled Caste
TN-SYN-P-000000162,Erode,09,Rural,58,Female,2,2,6,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,29560.0,Other Backward Class
TN-SYN-P-000000163,Kancheepuram,03,Rural,6,Male,1,6,8,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,35417.0,Scheduled Caste
TN-SYN-P-000000164,Tiruvannamalai,05,Rural,54,Male,2,1,3,Regular wage/salary earning,Literate,Secondary,Employed,Employed,13500.0,7158.0,Scheduled Caste
TN-SYN-P-000000165,Namakkal,08,Rural,38,Female,2,2,5,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,13108.0,Other Backward Class
TN-SYN-P-000000166,Tiruvannamalai,05,Rural,85,Male,2,1,2,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,3390.0,Other Backward Class
TN-SYN-P-000000167,Ariyalur,15,Rural,4,Female,1,5,4,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9037.0,Scheduled Caste
TN-SYN-P-000000168,Tiruvannamalai,05,Rural,5,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11443.0,Other Backward Class
TN-SYN-P-000000169,Ariyalur,15,Rural,27,Female,2,4,10,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13658.0,Scheduled Caste
TN-SYN-P-000000170,Tiruchirappalli,13,Rural,9,Male,1,5,2,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10440.0,Other Backward Class
TN-SYN-P-000000171,Karur,12,Rural,48,Female,2,2,3,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,9578.0,Other Backward Class
TN-SYN-P-000000172,Salem,07,Rural,58,Male,2,3,2,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,13500.0,7313.0,Other Backward Class
TN-SYN-P-000000173,Tenkasi,33,Rural,14,Female,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17835.0,Other Backward Class
TN-SYN-P-000000174,Vellore,04,Rural,45,Female,2,2,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,13588.0,Other Backward Class
TN-SYN-P-000000175,Madurai,22,Rural,61,Female,3,1,2,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8048.0,Other Backward Class
TN-SYN-P-000000176,Pudukkottai,20,Rural,34,Male,2,3,5,Regular wage/salary earning,Literate,Secondary,Employed,Employed,15000.0,11174.0,Other Backward Class
TN-SYN-P-000000177,Ariyalur,15,Rural,27,Female,2,4,10,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13658.0,Scheduled Caste
TN-SYN-P-000000178,Karur,12,Rural,33,Male,2,1,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,12000.0,11432.0,Other Backward Class
TN-SYN-P-000000179,Thiruvarur,18,Rural,32,Male,2,3,12,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,17325.0,58995.0,Scheduled Caste
TN-SYN-P-000000180,Cuddalore,16,Rural,19,Female,1,5,3,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11417.0,Other Backward Class
TN-SYN-P-000000181,Thoothukudi,26,Rural,59,Female,2,2,2,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,12370.0,Other Backward Class
TN-SYN-P-000000182,Salem,07,Rural,70,Male,2,1,3,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3900.0,Scheduled Caste
TN-SYN-P-000000183,Cuddalore,16,Rural,70,Male,2,1,6,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,8458.0,Other Backward Class
TN-SYN-P-000000184,Salem,07,Rural,9,Female,1,5,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11683.0,Other Backward Class
TN-SYN-P-000000185,Tenkasi,33,Rural,12,Male,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,10042.0,Scheduled Caste
TN-SYN-P-000000186,Thiruvallur,01,Rural,20,Female,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11625.0,Other Backward Class
TN-SYN-P-000000187,Erode,09,Rural,7,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8353.0,Scheduled Caste
TN-SYN-P-000000188,Vellore,04,Rural,60,Male,2,1,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,8558.0,Scheduled Caste
TN-SYN-P-000000189,Erode,09,Rural,50,Male,2,1,3,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,10290.0,Scheduled Caste
TN-SYN-P-000000190,Krishnagiri,30,Rural,44,Female,3,1,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,12800.0,5973.0,Other Backward Class
TN-SYN-P-000000191,Madurai,22,Rural,56,Male,2,1,7,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,16838.0,Other Backward Class
TN-SYN-P-000000192,Salem,07,Rural,58,Male,2,3,2,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,13500.0,7313.0,Other Backward Class
TN-SYN-P-000000193,Madurai,22,Rural,49,Female,2,2,3,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8001.0,Other Backward Class
TN-SYN-P-000000194,Vellore,04,Rural,23,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12435.0,Other Backward Class
TN-SYN-P-000000195,Krishnagiri,30,Rural,75,Female,3,7,3,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9648.0,Scheduled Caste
TN-SYN-P-000000196,Vellore,04,Rural,17,Male,1,5,4,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11471.0,Other Backward Class
TN-SYN-P-000000197,Viluppuram,06,Rural,18,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10125.0,Other Backward Class
TN-SYN-P-000000198,Dharmapuri,29,Rural,7,Female,1,6,7,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16501.0,Other Backward Class
TN-SYN-P-000000199,Tiruppur,32,Rural,38,Female,2,2,6,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,9727.0,Scheduled Caste
TN-SYN-P-000000200,Thoothukudi,26,Rural,16,Male,1,5,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10143.0,Scheduled Caste
TN-SYN-P-000000201,Tiruvannamalai,05,Rural,72,Female,2,7,6,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11622.0,Other Backward Class
TN-SYN-P-000000202,Tirunelveli,27,Rural,0,Female,1,5,4,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10788.0,Other Backward Class
TN-SYN-P-000000203,Namakkal,08,Rural,42,Female,2,2,3,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,17625.0,Other Backward Class
TN-SYN-P-000000204,Theni,23,Rural,55,Female,2,2,2,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,5162.0,Other Backward Class
TN-SYN-P-000000205,Ranipet,35,Rural,23,Female,1,5,3,Casual labour in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,5855.0,Other Backward Class
TN-SYN-P-000000206,Kallakurichi,34,Rural,13,Female,1,6,6,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17400.0,Scheduled Caste
TN-SYN-P-000000207,Krishnagiri,30,Rural,22,Male,1,5,5,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,13800.0,7093.0,Other Backward Class
TN-SYN-P-000000208,Dharmapuri,29,Rural,24,Male,1,5,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,25500.0,10508.0,Other Backward Class
TN-SYN-P-000000209,Pudukkottai,20,Rural,70,Male,2,7,5,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,8831.0,Other Backward Class
TN-SYN-P-000000210,Mayiladuthurai,38,Rural,12,Female,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,17506.0,Other Backward Class
TN-SYN-P-000000211,Cuddalore,16,Rural,35,Female,2,2,3,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9150.0,Other Backward Class
TN-SYN-P-000000212,Pudukkottai,20,Rural,6,Male,1,5,3,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12577.0,Other Backward Class
TN-SYN-P-000000213,Krishnagiri,30,Rural,50,Male,2,1,6,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,12500.0,13530.0,Other Backward Class
TN-SYN-P-000000214,Dindigul,11,Rural,1,Male,1,6,8,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,25227.0,Other Backward Class
TN-SYN-P-000000215,Krishnagiri,30,Rural,41,Female,2,2,5,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,7093.0,Other Backward Class
TN-SYN-P-000000216,Kancheepuram,03,Rural,45,Female,2,2,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,22458.0,Scheduled Caste
TN-SYN-P-000000217,Tenkasi,33,Rural,74,Female,2,2,2,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,25680.0,Other Backward Class
TN-SYN-P-000000218,Krishnagiri,30,Rural,23,Male,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,17400.0,11086.0,Scheduled Caste
TN-SYN-P-000000219,Vellore,04,Rural,53,Male,2,1,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,13588.0,Other Backward Class
TN-SYN-P-000000220,Ariyalur,15,Rural,11,Male,1,5,4,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11738.0,Scheduled Caste
TN-SYN-P-000000221,Salem,07,Rural,80,Female,4,1,2,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7313.0,Other Backward Class
TN-SYN-P-000000222,Dharmapuri,29,Rural,39,Male,2,1,6,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,14019.0,Other Backward Class
TN-SYN-P-000000223,Virudhunagar,24,Rural,12,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9010.0,Other Backward Class
TN-SYN-P-000000224,Unknown,37,Rural,45,Female,2,2,4,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,14430.0,Scheduled Caste
TN-SYN-P-000000225,Krishnagiri,30,Rural,69,Female,3,7,5,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7093.0,Other Backward Class
TN-SYN-P-000000226,Erode,09,Rural,30,Female,2,2,4,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,11177.0,Other Backward Class
TN-SYN-P-000000227,Salem,07,Rural,4,Female,1,5,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11871.0,Scheduled Caste
TN-SYN-P-000000228,Thiruvallur,01,Rural,49,Male,2,1,6,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,15823.0,Scheduled Caste
TN-SYN-P-000000229,Krishnagiri,30,Rural,55,Male,2,1,4,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,11086.0,Scheduled Caste
TN-SYN-P-000000230,Cuddalore,16,Rural,52,Female,2,2,2,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,7625.0,Other Backward Class
TN-SYN-P-000000231,Cuddalore,16,Rural,39,Male,2,1,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,18500.0,12700.0,Other Backward Class
TN-SYN-P-000000232,Theni,23,Rural,5,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,7328.0,Other Backward Class
TN-SYN-P-000000233,Theni,23,Rural,4,Male,1,6,6,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15369.0,Scheduled Caste
TN-SYN-P-000000234,Theni,23,Rural,53,Male,2,1,6,Regular wage/salary earning,Literate,Primary,Employed,Employed,12000.0,15369.0,Scheduled Caste
TN-SYN-P-000000235,Thiruvarur,18,Rural,13,Male,1,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,25633.0,Other Backward Class
TN-SYN-P-000000236,Ramanathapuram,25,Rural,24,Female,2,2,3,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10875.0,Other Backward Class
TN-SYN-P-000000237,Tiruvannamalai,05,Rural,29,Female,2,1,5,Casual labour in agriculture,Literate,Middle,Employed,Employed,0.0,6755.0,Scheduled Caste
TN-SYN-P-000000238,Erode,09,Rural,6,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15755.0,Other Backward Class
TN-SYN-P-000000239,Vellore,04,Rural,71,Female,3,7,7,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13148.0,Other Backward Class
TN-SYN-P-000000240,Pudukkottai,20,Rural,55,Female,2,2,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8481.0,Other Backward Class
TN-SYN-P-000000241,Tirunelveli,27,Rural,90,Male,3,7,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,16383.0,Other Backward Class
TN-SYN-P-000000242,Thiruvallur,01,Rural,21,Male,1,5,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,10000.0,15502.0,Other Backward Class
TN-SYN-P-000000243,Namakkal,08,Rural,27,Male,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,25000.0,10667.0,Other Backward Class
TN-SYN-P-000000244,Mayiladuthurai,38,Rural,54,Female,2,7,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9950.0,Scheduled Caste
TN-SYN-P-000000245,Thiruvarur,18,Rural,64,Female,3,1,1,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,4191.0,Other Backward Class
TN-SYN-P-000000246,Thiruvarur,18,Rural,2,Female,1,6,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11578.0,Scheduled Caste
TN-SYN-P-000000247,The Nilgiris,10,Rural,16,Male,1,6,6,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,16843.0,Scheduled Tribe
TN-SYN-P-000000248,Namakkal,08,Rural,32,Male,2,3,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,24000.0,11133.0,Scheduled Caste
TN-SYN-P-000000249,Thiruvallur,01,Rural,48,Male,2,1,5,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,11625.0,Other Backward Class
TN-SYN-P-000000250,Cuddalore,16,Rural,42,Male,2,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,15142.0,Other Backward Class
TN-SYN-P-000000251,Namakkal,08,Rural,18,Male,1,5,4,Casual labour in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,7972.0,Scheduled Caste
TN-SYN-P-000000252,Mayiladuthurai,38,Rural,92,Male,2,1,2,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,11644.0,Other Backward Class
TN-SYN-P-000000253,Kallakurichi,34,Rural,41,Male,2,3,7,Casual labour in agriculture,Literate,Secondary,Employed,Employed,0.0,10888.0,Scheduled Tribe
TN-SYN-P-000000254,Coimbatore,31,Rural,10,Female,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,14477.0,Other Backward Class
TN-SYN-P-000000255,Ranipet,35,Rural,47,Male,2,1,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,10610.0,Scheduled Caste
TN-SYN-P-000000256,Tiruvannamalai,05,Rural,75,Male,2,1,3,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3475.0,Other Backward Class
TN-SYN-P-000000257,Cuddalore,16,Rural,58,Female,3,1,1,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,3133.0,Other Backward Class
TN-SYN-P-000000258,Tiruchirappalli,13,Rural,13,Male,1,5,3,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,15257.0,Other Backward Class
TN-SYN-P-000000259,Mayiladuthurai,38,Rural,60,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,17506.0,Other Backward Class
TN-SYN-P-000000260,Tiruchirappalli,13,Rural,6,Female,1,6,4,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9850.0,Other Backward Class
TN-SYN-P-000000261,Unknown,37,Rural,39,Female,2,1,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,4500.0,9123.0,Other Backward Class
TN-SYN-P-000000262,Thanjavur,19,Rural,26,Male,1,5,3,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,10451.0,Other Backward Class
TN-SYN-P-000000263,Pudukkottai,20,Rural,45,Female,2,2,5,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,12000.0,7513.0,Scheduled Caste
TN-SYN-P-000000264,Cuddalore,16,Rural,17,Female,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,13417.0,Other Backward Class
TN-SYN-P-000000265,Cuddalore,16,Rural,32,Female,2,2,4,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,15142.0,Other Backward Class
TN-SYN-P-000000266,Namakkal,08,Rural,47,Male,2,1,4,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,18250.0,Other Backward Class
TN-SYN-P-000000267,Tirunelveli,27,Rural,60,Male,2,1,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,11247.0,Other Backward Class
TN-SYN-P-000000268,Kancheepuram,03,Rural,45,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,15690.0,12578.0,Scheduled Caste
TN-SYN-P-000000269,Unknown,37,Rural,31,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,11042.0,Scheduled Caste
TN-SYN-P-000000270,Erode,09,Rural,19,Female,1,5,2,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8260.0,Other Backward Class
TN-SYN-P-000000271,Dindigul,11,Rural,35,Male,2,1,4,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,12160.0,Scheduled Caste
TN-SYN-P-000000272,Tirunelveli,27,Rural,3,Female,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18967.0,Other Backward Class
TN-SYN-P-000000273,Dharmapuri,29,Rural,29,Male,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,14844.0,Other Backward Class
TN-SYN-P-000000274,Dharmapuri,29,Rural,58,Female,2,2,6,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,16809.0,Other Backward Class
TN-SYN-P-000000275,Viluppuram,06,Rural,7,Female,1,5,5,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11583.0,Scheduled Caste
TN-SYN-P-000000276,Tirunelveli,27,Rural,10,Female,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14898.0,Scheduled Caste
TN-SYN-P-000000277,Cuddalore,16,Rural,17,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,8850.0,Other Backward Class
TN-SYN-P-000000278,Dharmapuri,29,Rural,58,Female,3,7,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,7328.0,Other Backward Class
TN-SYN-P-000000279,Tiruchirappalli,13,Rural,16,Female,1,5,6,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10342.0,Other Backward Class
TN-SYN-P-000000280,Ranipet,35,Rural,17,Male,1,5,3,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,5528.0,Other Backward Class
TN-SYN-P-000000281,Erode,09,Rural,69,Female,3,7,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15308.0,Scheduled Caste
TN-SYN-P-000000282,Pudukkottai,20,Rural,58,Female,3,1,1,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,4988.0,Other Backward Class
TN-SYN-P-000000283,Tirunelveli,27,Rural,32,Female,2,4,6,Regular wage/salary earning,Literate,Primary,Employed,Employed,2000.0,10493.0,Scheduled Caste
TN-SYN-P-000000284,Coimbatore,31,Rural,58,Male,2,1,3,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,8278.0,Scheduled Caste
TN-SYN-P-000000285,Pudukkottai,20,Rural,32,Male,2,1,3,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,15702.0,Other Backward Class
TN-SYN-P-000000286,Thoothukudi,26,Rural,1,Male,1,5,3,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8608.0,Scheduled Caste
TN-SYN-P-000000287,Sivaganga,21,Rural,49,Male,2,1,1,Regular wage/salary earning,Literate,Middle,Employed,Employed,12000.0,7917.0,Scheduled Caste
TN-SYN-P-000000288,Tenkasi,33,Rural,16,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,18762.0,Scheduled Caste
TN-SYN-P-000000289,Tiruvannamalai,05,Rural,25,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,7854.0,Other Backward Class
TN-SYN-P-000000290,Viluppuram,06,Rural,16,Male,1,5,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,7208.0,Other Backward Class
TN-SYN-P-000000291,Ramanathapuram,25,Rural,57,Male,4,3,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,10125.0,Other Backward Class
TN-SYN-P-000000292,Tiruvannamalai,05,Rural,3,Male,1,5,5,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8005.0,Scheduled Caste
TN-SYN-P-000000293,Tirupathur,36,Rural,27,Male,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,10000.0,9878.0,Other Backward Class
TN-SYN-P-000000294,Tirupathur,36,Rural,32,Male,1,5,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,12000.0,9878.0,Other Backward Class
TN-SYN-P-000000295,Dindigul,11,Rural,1,Male,1,5,3,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,6408.0,Other Backward Class
TN-SYN-P-000000296,Thiruvarur,18,Rural,21,Female,2,4,5,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11578.0,Scheduled Caste
TN-SYN-P-000000297,Namakkal,08,Rural,40,Female,2,2,3,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11142.0,Other Backward Class
TN-SYN-P-000000298,Ranipet,35,Rural,0,Female,1,6,7,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18158.0,Scheduled Caste
TN-SYN-P-000000299,Dindigul,11,Rural,60,Female,3,1,1,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,3404.0,Other Backward Class
TN-SYN-P-000000300,Ranipet,35,Rural,62,Male,2,1,7,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,18158.0,Scheduled Caste
TN-SYN-P-000000301,Kancheepuram,03,Rural,48,Female,2,2,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,39367.0,Scheduled Caste
TN-SYN-P-000000302,Tiruvannamalai,05,Rural,10,Male,1,6,6,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,10952.0,Other Backward Class
TN-SYN-P-000000303,Perambalur,14,Rural,43,Female,2,2,4,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,14117.0,Other Backward Class
TN-SYN-P-000000304,Kallakurichi,34,Rural,22,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9403.0,Other Backward Class
TN-SYN-P-000000305,Ramanathapuram,25,Rural,54,Male,2,1,6,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,15753.0,Other Backward Class
TN-SYN-P-000000306,Ramanathapuram,25,Rural,16,Female,1,5,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,15753.0,Other Backward Class
TN-SYN-P-000000307,Vellore,04,Rural,40,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,11888.0,Scheduled Caste
TN-SYN-P-000000308,Tirunelveli,27,Rural,20,Male,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8717.0,Other Backward Class
TN-SYN-P-000000309,Cuddalore,16,Rural,16,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,11133.0,Scheduled Caste
TN-SYN-P-000000310,Sivaganga,21,Rural,40,Male,2,1,4,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,7675.0,Scheduled Caste
TN-SYN-P-000000311,Cuddalore,16,Rural,15,Male,1,5,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,12700.0,Other Backward Class
TN-SYN-P-000000312,Krishnagiri,30,Rural,49,Female,3,1,1,Regular wage/salary earning,Literate,Primary,Employed,Employed,7600.0,3728.0,Other Backward Class
TN-SYN-P-000000313,Ramanathapuram,25,Rural,14,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,16458.0,Scheduled Caste
TN-SYN-P-000000314,Krishnagiri,30,Rural,6,Female,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10050.0,Other Backward Class
TN-SYN-P-000000315,Krishnagiri,30,Rural,42,Female,2,2,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,18500.0,12239.0,Other Backward Class
TN-SYN-P-000000316,Tiruppur,32,Rural,9,Female,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,5772.0,Scheduled Caste
TN-SYN-P-000000317,Krishnagiri,30,Rural,69,Male,2,1,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8472.0,Other Backward Class
