synthetic_person_id,district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group
TN-SYN-P-000003173,Tiruchirappalli,16,Urban,8,Female,1,6,2,Regular wage/salary earning,Illiterate,Primary,Not in labour force,Not in labour force,0.0,7969.0,Other Backward Class
TN-SYN-P-000003174,Ramanathapuram,02,Rural,22,Female,1,1,2,Casual labour in agriculture,Illiterate,Middle,Employed,Employed,0.0,10870.0,Other Backward Class
TN-SYN-P-000003175,Thanjavur,02,Urban,53,Male,2,5,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,4500.0,20273.0,Other Backward Class
TN-SYN-P-000003176,Thanjavur,23,Urban,35,Female,2,5,2,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,8000.0,11674.0,Scheduled Caste
TN-SYN-P-000003177,Madurai,08,Urban,2,Male,1,5,7,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13742.0,Scheduled Caste
TN-SYN-P-000003178,Chennai,11,Rural,29,Female,1,2,4,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,12975.0,Other Backward Class
TN-SYN-P-000003179,Ranipet,22,Rural,5,Female,1,5,5,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,13030.0,Other Backward Class
TN-SYN-P-000003180,Thoothukudi,33,Urban,65,Female,2,5,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,21500.0,Other Backward Class
TN-SYN-P-000003181,Viluppuram,35,Urban,55,Male,2,2,6,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,16527.0,Other Backward Class
TN-SYN-P-000003182,Kanniyakumari,33,Urban,43,Male,3,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,9000.0,20500.0,Scheduled Caste
TN-SYN-P-000003183,Vellore,31,Urban,24,Female,2,4,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,44394.0,Other Backward Class
TN-SYN-P-000003184,Erode,04,Rural,45,Male,1,1,3,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,9800.0,Other Backward Class
TN-SYN-P-000003185,Dindigul,06,Urban,17,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,95800.0,19086.0,Others
TN-SYN-P-000003186,Salem,30,Urban,58,Male,2,5,3,Others,Literate,Higher Secondary,Employed,Employed,0.0,10828.0,Others
TN-SYN-P-000003187,Thanjavur,30,Urban,54,Male,2,1,2,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,0.0,15947.0,Other Backward Class
TN-SYN-P-000003188,Dindigul,23,Urban,28,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,15000.0,15100.0,Other Backward Class
TN-SYN-P-000003189,Cuddalore,09,Rural,74,Male,2,1,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,8278.0,Other Backward Class
TN-SYN-P-000003190,Tiruvannamalai,09,Rural,56,Female,2,5,3,Casual labour in non-agriculture,Illiterate,Middle,Employed,Employed,0.0,15673.0,Other Backward Class
TN-SYN-P-000003191,Tirupathur,33,Urban,40,Male,2,2,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,11400.0,Scheduled Caste
TN-SYN-P-000003192,Chennai,30,Rural,8,Female,1,7,5,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,11317.0,Scheduled Caste
TN-SYN-P-000003193,Tiruvannamalai,02,Rural,20,Female,1,2,2,Casual labour in non-agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,8408.0,Other Backward Class
TN-SYN-P-000003194,Tiruvannamalai,03,Rural,75,Female,3,5,2,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,24667.0,Other Backward Class
TN-SYN-P-000003195,Dharmapuri,01,Urban,47,Female,2,2,2,Regular wage/salary earning,Literate,Not literate,Employed,Not in labour force,0.0,8483.0,Other Backward Class
TN-SYN-P-000003196,Tiruchirappalli,35,Urban,43,Male,2,4,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,15000.0,10250.0,Scheduled Caste
TN-SYN-P-000003197,Madurai,01,Urban,49,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,13725.0,Other Backward Class
TN-SYN-P-000003198,Sivaganga,03,Urban,42,Male,2,5,8,Self-employed in agriculture,Literate,Primary,Employed,Employed,15260.0,16620.0,Scheduled Caste
TN-SYN-P-000003199,Tenkasi,27,Rural,30,Female,1,4,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,5948.0,Other Backward Class
TN-SYN-P-000003200,Krishnagiri,09,Urban,10,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,8000.0,18231.0,Scheduled Caste
TN-SYN-P-000003201,Thiruvallur,27,Urban,68,Male,3,1,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10323.0,Scheduled Caste
TN-SYN-P-000003202,Virudhunagar,35,Urban,12,Male,1,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10421.0,Scheduled Caste
TN-SYN-P-000003203,Coimbatore,02,Rural,43,Male,2,5,4,Regular wage/salary earning,Literate,Not literate,Employed,Employed,0.0,11567.0,Scheduled Caste
TN-SYN-P-000003204,Thanjavur,33,Urban,22,Female,2,7,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,30000.0,8267.0,Other Backward Class
TN-SYN-P-000003205,Dindigul,07,Urban,52,Male,2,2,2,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,13230.0,Other Backward Class
TN-SYN-P-000003206,Tiruchirappalli,33,Urban,62,Male,2,1,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,14463.0,Others
TN-SYN-P-000003207,Salem,32,Rural,38,Male,2,5,6,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9683.0,Other Backward Class
TN-SYN-P-000003208,Krishnagiri,35,Rural,63,Female,2,1,3,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,9668.0,Other Backward Class
TN-SYN-P-000003209,Madurai,19,Urban,13,Female,1,3,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,6592.0,Other Backward Class
TN-SYN-P-000003210,Dindigul,08,Urban,41,Male,2,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,22350.0,17123.0,Other Backward Class
TN-SYN-P-000003211,Thanjavur,08,Urban,33,Male,1,5,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,27000.0,26533.0,Scheduled Caste
TN-SYN-P-000003212,Ramanathapuram,26,Rural,2,Male,1,5,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,12797.0,Other Backward Class
TN-SYN-P-000003213,Perambalur,35,Rural,32,Male,2,1,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9727.0,Scheduled Caste
TN-SYN-P-000003214,Kanniyakumari,22,Rural,38,Female,2,5,6,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,22145.0,Other Backward Class
TN-SYN-P-000003215,Ramanathapuram,23,Rural,7,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,32923.0,Other Backward Class
TN-SYN-P-000003216,Kancheepuram,06,Rural,56,Female,2,2,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,15785.0,Other Backward Class
TN-SYN-P-000003217,Chennai,02,Urban,43,Female,2,2,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,19895.0,Other Backward Class
TN-SYN-P-000003218,Tirunelveli,09,Rural,2,Female,1,8,4,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,29347.0,Other Backward Class
TN-SYN-P-000003219,Coimbatore,01,Urban,41,Male,2,4,6,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,20000.0,26043.0,Other Backward Class
TN-SYN-P-000003220,Chennai,15,Rural,5,Female,1,4,4,Casual labour in non-agriculture,Illiterate,Middle,Employed,Employed,0.0,11676.0,Other Backward Class
TN-SYN-P-000003221,Tiruchirappalli,16,Rural,28,Male,2,2,2,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,13850.0,Other Backward Class
TN-SYN-P-000003222,Thanjavur,06,Rural,57,Male,2,1,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,10525.0,Other Backward Class
TN-SYN-P-000003223,Namakkal,33,Urban,14,Male,2,2,4,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,16963.0,Other Backward Class
TN-SYN-P-000003224,Vellore,07,Urban,11,Male,2,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,120000.0,12798.0,Other Backward Class
TN-SYN-P-000003225,Tirunelveli,23,Rural,24,Female,1,3,5,Self-employed in agriculture,Illiterate,Below Primary,Employed,Employed,0.0,17242.0,Other Backward Class
TN-SYN-P-000003226,Ranipet,37,Rural,42,Female,2,1,6,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,29700.0,Other Backward Class
TN-SYN-P-000003227,Pudukkottai,36,Rural,24,Male,1,5,5,Regular wage/salary earning,Illiterate,Below Primary,Employed,Employed,0.0,16110.0,Other Backward Class
TN-SYN-P-000003228,Viluppuram,19,Rural,68,Male,2,5,4,Casual labour in agriculture,Illiterate,Primary,Not in labour force,Not in labour force,0.0,18937.0,Other Backward Class
TN-SYN-P-000003229,Thanjavur,11,Urban,54,Female,2,2,4,Self-employed in agriculture,Illiterate,Secondary,Not in labour force,Not in labour force,0.0,7050.0,Other Backward Class
TN-SYN-P-000003230,Tirunelveli,31,Urban,28,Female,2,5,5,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,4992.0,Other Backward Class
TN-SYN-P-000003231,Salem,25,Urban,61,Male,2,2,7,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,48000.0,18697.0,Other Backward Class
TN-SYN-P-000003232,Chennai,03,Rural,16,Female,1,1,3,Casual labour in non-agriculture,Literate,Not literate,Employed,Employed,0.0,17333.0,Other Backward Class
TN-SYN-P-000003233,Tenkasi,26,Urban,16,Male,2,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,20000.0,21992.0,Other Backward Class
TN-SYN-P-000003234,Tiruchirappalli,11,Rural,62,Female,1,1,1,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,13672.0,Other Backward Class
TN-SYN-P-000003235,Thiruvallur,34,Urban,30,Male,3,2,4,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,11092.0,Scheduled Caste
TN-SYN-P-000003236,Tiruvannamalai,33,Urban,68,Female,3,2,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,14315.0,Other Backward Class
TN-SYN-P-000003237,Thoothukudi,11,Rural,21,Female,1,4,2,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,11115.0,Other Backward Class
TN-SYN-P-000003238,Krishnagiri,02,Urban,59,Male,2,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,11000.0,10172.0,Scheduled Caste
TN-SYN-P-000003239,Sivaganga,02,Urban,62,Male,2,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,9792.0,Scheduled Caste
TN-SYN-P-000003240,Ramanathapuram,02,Rural,3,Female,1,6,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9673.0,Other Backward Class
TN-SYN-P-000003241,Coimbatore,25,Urban,24,Female,1,5,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,10609.0,Other Backward Class
TN-SYN-P-000003242,Tiruchirappalli,08,Rural,18,Male,1,2,4,Regular wage/salary earning,Illiterate,Higher Secondary,Employed,Employed,0.0,29327.0,Scheduled Caste
TN-SYN-P-000003243,Kanniyakumari,22,Rural,46,Female,2,6,4,Casual labour in agriculture,Illiterate,Secondary,Not in labour force,Not in labour force,0.0,10860.0,Scheduled Caste
TN-SYN-P-000003244,Namakkal,38,Rural,30,Male,1,1,4,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,0.0,12652.0,Other Backward Class
TN-SYN-P-000003245,Vellore,02,Urban,4,Male,1,6,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Unemployed,8500.0,34522.0,Other Backward Class
TN-SYN-P-000003246,Kanniyakumari,38,Urban,55,Male,2,7,6,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,12500.0,19486.0,Other Backward Class
TN-SYN-P-000003247,Chennai,22,Rural,46,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12458.0,Other Backward Class
TN-SYN-P-000003248,Tiruppur,28,Rural,3,Female,1,5,6,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,15395.0,Other Backward Class
TN-SYN-P-000003249,Namakkal,21,Rural,78,Male,2,1,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,7036.0,Other Backward Class
TN-SYN-P-000003250,Chennai,19,Urban,49,Male,2,5,8,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,19837.0,Other Backward Class
TN-SYN-P-000003251,Thanjavur,02,Rural,57,Female,2,1,4,Others,Illiterate,Primary,Employed,Employed,0.0,12302.0,Other Backward Class
TN-SYN-P-000003252,Tiruppur,32,Rural,40,Female,1,5,4,Casual labour in agriculture,Illiterate,Middle,Employed,Employed,0.0,3393.0,Other Backward Class
TN-SYN-P-000003253,Chennai,27,Urban,41,Male,1,4,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,21833.0,Other Backward Class
TN-SYN-P-000003254,Chennai,02,Urban,33,Male,2,2,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,15000.0,58619.0,Scheduled Caste
TN-SYN-P-000003255,Thiruvallur,16,Rural,38,Male,1,5,5,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,18222.0,Other Backward Class
TN-SYN-P-000003256,Kancheepuram,03,Urban,60,Male,3,4,5,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,35000.0,26328.0,Other Backward Class
TN-SYN-P-000003257,Pudukkottai,07,Rural,68,Female,1,2,1,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,10287.0,Other Backward Class
TN-SYN-P-000003258,Coimbatore,02,Rural,62,Female,3,1,5,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,28548.0,Other Backward Class
TN-SYN-P-000003259,Unknown,29,Urban,38,Male,2,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,17842.0,Others
TN-SYN-P-000003260,Madurai,03,Urban,50,Female,2,2,2,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,11640.0,Other Backward Class
TN-SYN-P-000003261,Pudukkottai,31,Urban,43,Male,2,6,7,Others,Literate,Not literate,Not in labour force,Not in labour force,0.0,16859.0,Scheduled Caste
TN-SYN-P-000003262,Thiruvarur,24,Rural,36,Female,1,2,5,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12828.0,Other Backward Class
TN-SYN-P-000003263,Viluppuram,28,Rural,68,Male,2,1,4,Casual labour in non-agriculture,Illiterate,Below Primary,Employed,Employed,0.0,9683.0,Other Backward Class
TN-SYN-P-000003264,Kallakurichi,11,Rural,60,Female,2,1,3,Casual labour in agriculture,Illiterate,Middle,Employed,Employed,0.0,11167.0,Other Backward Class
TN-SYN-P-000003265,Sivaganga,23,Urban,32,Male,2,1,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,12688.0,9883.0,Scheduled Caste
TN-SYN-P-000003266,Vellore,22,Rural,33,Female,1,7,3,Casual labour in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10325.0,Others
TN-SYN-P-000003267,Kallakurichi,04,Rural,60,Male,2,1,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,9675.0,Other Backward Class
TN-SYN-P-000003268,Dindigul,08,Rural,18,Male,1,5,2,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,8481.0,Other Backward Class
TN-SYN-P-000003269,Kancheepuram,23,Rural,63,Male,2,1,1,Casual labour in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,10483.0,Other Backward Class
TN-SYN-P-000003270,Thoothukudi,28,Rural,30,Female,2,2,3,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,0.0,11735.0,Other Backward Class
TN-SYN-P-000003271,Coimbatore,18,Rural,9,Male,1,1,1,Regular wage/salary earning,Illiterate,Primary,Employed,Employed,0.0,9482.0,Other Backward Class
TN-SYN-P-000003272,Thoothukudi,28,Urban,55,Male,2,1,5,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,35123.0,15392.0,Other Backward Class
TN-SYN-P-000003273,Thanjavur,02,Rural,64,Female,2,1,2,Casual labour in agriculture,Illiterate,Higher Secondary,Employed,Employed,0.0,3130.0,Other Backward Class
TN-SYN-P-000003274,Madurai,26,Rural,74,Female,2,1,3,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,6550.0,Other Backward Class
TN-SYN-P-000003275,Kallakurichi,34,Urban,42,Female,1,1,3,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10473.0,Other Backward Class
TN-SYN-P-000003276,Thiruvallur,11,Rural,25,Female,1,3,2,Casual labour in agriculture,Illiterate,Middle,Not in labour force,Not in labour force,0.0,11061.0,Other Backward Class
TN-SYN-P-000003277,Tiruvannamalai,19,Urban,50,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,12800.0,14930.0,Others
TN-SYN-P-000003278,Dindigul,33,Urban,42,Male,2,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,5000.0,9370.0,Other Backward Class
TN-SYN-P-000003279,Madurai,03,Rural,31,Female,1,5,5,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13125.0,Other Backward Class
TN-SYN-P-000003280,Theni,19,Rural,40,Female,1,2,4,Others,Literate,Middle,Employed,Employed,8000.0,41039.0,Other Backward Class
TN-SYN-P-000003281,Mayiladuthurai,07,Rural,32,Male,1,6,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9347.0,Other Backward Class
TN-SYN-P-000003282,Kancheepuram,34,Urban,31,Male,2,1,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,57000.0,10300.0,Scheduled Caste
TN-SYN-P-000003283,Thanjavur,31,Urban,30,Female,2,5,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8001.0,Other Backward Class
TN-SYN-P-000003284,Thiruvarur,20,Urban,13,Female,1,6,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,21685.0,Other Backward Class
TN-SYN-P-000003285,Namakkal,08,Urban,27,Male,2,5,2,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11539.0,Other Backward Class
TN-SYN-P-000003286,Viluppuram,38,Urban,42,Male,2,5,4,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,4425.0,Other Backward Class
TN-SYN-P-000003287,Thanjavur,33,Urban,0,Female,1,7,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,22162.0,Other Backward Class
TN-SYN-P-000003288,Pudukkottai,02,Urban,33,Male,1,3,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,10350.0,Scheduled Caste
TN-SYN-P-000003289,Kancheepuram,07,Urban,5,Female,1,4,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,25000.0,18270.0,Other Backward Class
TN-SYN-P-000003290,Karur,30,Urban,39,Male,1,2,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,15000.0,17175.0,Other Backward Class
TN-SYN-P-000003291,Sivaganga,19,Urban,25,Male,2,4,4,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,19225.0,Other Backward Class
TN-SYN-P-000003292,Dharmapuri,02,Rural,64,Female,2,5,5,Others,Literate,Middle,Employed,Employed,0.0,26233.0,Other Backward Class
TN-SYN-P-000003293,Karur,16,Urban,49,Male,2,1,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10992.0,Other Backward Class
TN-SYN-P-000003294,Erode,10,Urban,43,Female,2,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,18310.0,Other Backward Class
TN-SYN-P-000003295,Salem,23,Urban,19,Male,1,5,5,Others,Literate,Higher Secondary,Not in labour force,Not in labour force,17000.0,8663.0,Other Backward Class
TN-SYN-P-000003296,Vellore,19,Rural,85,Female,3,1,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,6785.0,Scheduled Caste
TN-SYN-P-000003297,Unknown,03,Urban,45,Male,2,3,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,15000.0,12866.0,Others
TN-SYN-P-000003298,Tenkasi,33,Rural,47,Female,2,1,1,Others,Literate,Diploma/Certificate,Employed,Employed,0.0,7375.0,Other Backward Class
TN-SYN-P-000003299,Dharmapuri,30,Urban,36,Male,2,6,2,Self-employed in non-agriculture,Literate,Not literate,Unemployed,Unemployed,0.0,12858.0,Other Backward Class
TN-SYN-P-000003300,Tiruvannamalai,23,Urban,70,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,22477.0,Other Backward Class
TN-SYN-P-000003301,Kanniyakumari,15,Urban,32,Male,2,2,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,19917.0,Scheduled Caste
TN-SYN-P-000003302,Ariyalur,20,Rural,16,Female,1,8,3,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,9725.0,Other Backward Class
TN-SYN-P-000003303,Coimbatore,28,Urban,21,Female,2,5,6,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17847.0,Other Backward Class
TN-SYN-P-000003304,Tirupathur,05,Urban,13,Female,2,7,6,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,17467.0,Other Backward Class
TN-SYN-P-000003305,Erode,21,Urban,27,Female,1,3,2,Self-employed in agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,16470.0,Scheduled Caste
TN-SYN-P-000003306,Tenkasi,37,Rural,33,Male,1,2,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11995.0,Other Backward Class
TN-SYN-P-000003307,Chennai,01,Rural,16,Female,2,3,6,Casual labour in agriculture,Illiterate,Middle,Not in labour force,Not in labour force,0.0,13358.0,Other Backward Class
TN-SYN-P-000003308,Tirupathur,05,Urban,25,Male,2,2,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,14129.0,Scheduled Caste
TN-SYN-P-000003309,Coimbatore,16,Urban,37,Male,2,3,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,16500.0,23179.0,Scheduled Caste
TN-SYN-P-000003310,Tenkasi,30,Urban,6,Male,1,5,8,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,15000.0,28433.0,Other Backward Class
TN-SYN-P-000003311,Pudukkottai,22,Urban,27,Female,1,8,6,Casual labour in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,15310.0,Other Backward Class
TN-SYN-P-000003312,Erode,07,Urban,34,Male,2,1,3,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,14355.0,Other Backward Class
TN-SYN-P-000003313,Thiruvallur,19,Urban,70,Male,3,2,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,25000.0,9087.0,Other Backward Class
TN-SYN-P-000003314,Thiruvarur,19,Rural,21,Female,1,2,5,Self-employed in agriculture,Illiterate,Middle,Not in labour force,Not in labour force,0.0,14623.0,Other Backward Class
TN-SYN-P-000003315,Tenkasi,07,Urban,3,Male,1,5,6,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,25717.0,Other Backward Class
TN-SYN-P-000003316,Ariyalur,01,Urban,33,Male,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13377.0,Scheduled Caste
TN-SYN-P-000003317,Salem,28,Rural,54,Female,2,6,5,Self-employed in non-agriculture,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,17042.0,Other Backward Class
TN-SYN-P-000003318,Vellore,19,Rural,32,Female,2,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,17942.0,Other Backward Class
TN-SYN-P-000003319,Tiruchirappalli,25,Urban,61,Male,3,1,6,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10336.0,Other Backward Class
TN-SYN-P-000003320,Kanniyakumari,23,Rural,24,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,22150.0,Other Backward Class
TN-SYN-P-000003321,Salem,10,Urban,75,Male,3,1,4,Self-employed in agriculture,Illiterate,Secondary,Employed,Employed,0.0,25883.0,Other Backward Class
TN-SYN-P-000003322,Viluppuram,10,Rural,19,Female,2,2,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,17842.0,Other Backward Class
TN-SYN-P-000003323,Mayiladuthurai,38,Urban,28,Male,2,3,5,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,10358.0,Other Backward Class
TN-SYN-P-000003324,Ariyalur,07,Rural,54,Male,1,1,2,Regular wage/salary earning,Illiterate,Higher Secondary,Employed,Employed,0.0,14375.0,Other Backward Class
TN-SYN-P-000003325,Dindigul,02,Urban,55,Male,2,5,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,36000.0,17229.0,Other Backward Class
TN-SYN-P-000003326,Tiruchirappalli,08,Rural,1,Female,1,1,3,Regular wage/salary earning,Illiterate,Below Primary,Employed,Employed,0.0,10997.0,Other Backward Class
TN-SYN-P-000003327,Mayiladuthurai,08,Rural,45,Female,1,2,3,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10333.0,Other Backward Class
TN-SYN-P-000003328,Thanjavur,32,Rural,49,Female,2,1,3,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,5304.0,Other Backward Class
TN-SYN-P-000003329,Theni,24,Rural,70,Female,2,2,3,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,5727.0,Other Backward Class
TN-SYN-P-000003330,Kallakurichi,02,Rural,65,Female,2,1,2,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12223.0,Other Backward Class
TN-SYN-P-000003331,Namakkal,28,Rural,1,Female,1,5,3,Casual labour in agriculture,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,6028.0,Other Backward Class
