synthetic_person_id,district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group
TN-SYN-P-000002047,Ramanathapuram,31,Rural,52,Female,2,7,8,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,15633.0,Other Backward Class
TN-SYN-P-000002048,Cuddalore,17,Rural,30,Female,1,5,3,Others,Literate,Diploma/Certificate,Employed,Not in labour force,153.0,17123.0,Other Backward Class
TN-SYN-P-000002049,Sivaganga,07,Urban,15,Female,2,2,6,Casual labour in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,21035.0,Scheduled Caste
TN-SYN-P-000002050,Pudukkottai,02,Urban,34,Male,2,1,5,Casual labour in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,18254.0,Other Backward Class
TN-SYN-P-000002051,Dindigul,28,Rural,44,Female,2,4,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Not in labour force,196.0,10629.0,Other Backward Class
TN-SYN-P-000002052,Kancheepuram,02,Urban,30,Male,1,1,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Unemployed,322.0,10985.0,Scheduled Caste
TN-SYN-P-000002053,Tiruchirappalli,36,Urban,29,Female,3,2,5,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Not in labour force,0.0,10399.0,Scheduled Caste
TN-SYN-P-000002054,Tirunelveli,36,Urban,50,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,229.0,10453.0,Other Backward Class
TN-SYN-P-000002055,Virudhunagar,36,Urban,17,Female,2,1,4,Others,Literate,Higher Secondary,Not in labour force,Employed,0.0,14799.0,Other Backward Class
TN-SYN-P-000002056,Salem,26,Rural,39,Female,3,5,2,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,238.0,17470.0,Scheduled Caste
TN-SYN-P-000002057,Tirunelveli,06,Rural,55,Female,2,5,4,Self-employed in non-agriculture,Illiterate,Secondary,Not in labour force,Employed,0.0,17026.0,Scheduled Caste
TN-SYN-P-000002058,Pudukkottai,33,Urban,20,Male,2,5,7,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,34576.0,Scheduled Caste
TN-SYN-P-000002059,Tirunelveli,35,Urban,50,Female,3,1,5,Regular wage/salary earning,Literate,Primary,Employed,Not in labour force,120.0,11486.0,Scheduled Caste
TN-SYN-P-000002060,Theni,19,Urban,47,Male,2,8,2,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,44.0,14814.0,Other Backward Class
TN-SYN-P-000002061,Ariyalur,14,Urban,16,Female,2,1,2,Regular wage/salary earning,Literate,Secondary,Not in labour force,Employed,0.0,16637.0,Scheduled Caste
TN-SYN-P-000002062,Kancheepuram,09,Urban,11,Female,1,1,10,Regular wage/salary earning,Literate,Primary,Not in labour force,Unemployed,371.0,13935.0,Other Backward Class
TN-SYN-P-000002063,Tiruchirappalli,32,Urban,60,Male,2,3,2,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Employed,0.0,21558.0,Scheduled Caste
TN-SYN-P-000002064,Virudhunagar,34,Urban,33,Male,2,2,2,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,100.0,16479.0,Scheduled Caste
TN-SYN-P-000002065,Virudhunagar,01,Urban,6,Female,1,5,3,Regular wage/salary earning,Literate,Middle,Not in labour force,Employed,0.0,12655.0,Other Backward Class
TN-SYN-P-000002066,Krishnagiri,26,Rural,27,Female,2,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,16641.0,Scheduled Caste
TN-SYN-P-000002067,Thiruvallur,13,Rural,3,Female,1,1,5,Self-employed in agriculture,Literate,Not literate,Employed,Employed,336.0,9530.0,Other Backward Class
TN-SYN-P-000002068,Salem,19,Urban,58,Female,2,5,6,Self-employed in non-agriculture,Illiterate,Diploma/Certificate,Not in labour force,Employed,7.0,21404.0,Other Backward Class
TN-SYN-P-000002069,Tenkasi,19,Urban,47,Female,2,1,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,16574.0,Scheduled Caste
TN-SYN-P-000002070,Coimbatore,01,Rural,0,Male,3,1,5,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,30.0,18350.0,Other Backward Class
TN-SYN-P-000002071,Chennai,29,Rural,5,Female,4,5,2,Regular wage/salary earning,Illiterate,Secondary,Not in labour force,Not in labour force,483.0,19777.0,Scheduled Caste
TN-SYN-P-000002072,Thiruvallur,29,Rural,56,Female,1,5,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,104.0,9653.0,Scheduled Caste
TN-SYN-P-000002073,Tiruvannamalai,19,Rural,21,Male,1,3,3,Regular wage/salary earning,Illiterate,Primary,Not in labour force,Not in labour force,32603.0,12723.0,Scheduled Caste
TN-SYN-P-000002074,Sivaganga,02,Urban,32,Male,2,5,4,Self-employed in non-agriculture,Illiterate,Primary,Unemployed,Not in labour force,0.0,17581.0,Other Backward Class
TN-SYN-P-000002075,Madurai,38,Urban,27,Male,3,6,4,Others,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,8630.0,Scheduled Caste
TN-SYN-P-000002076,Salem,15,Rural,44,Female,3,1,5,Regular wage/salary earning,Literate,Secondary,Employed,Not in labour force,112.0,14732.0,Other Backward Class
TN-SYN-P-000002077,Virudhunagar,12,Rural,0,Female,1,1,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,12982.0,Scheduled Caste
TN-SYN-P-000002078,Salem,12,Urban,41,Male,1,5,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Employed,14.0,13161.0,Scheduled Caste
TN-SYN-P-000002079,Sivaganga,19,Rural,13,Male,2,7,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Employed,0.0,15309.0,Scheduled Caste
TN-SYN-P-000002080,Madurai,11,Urban,46,Female,2,2,6,Regular wage/salary earning,Illiterate,Diploma/Certificate,Not in labour force,Employed,19.0,12321.0,Other Backward Class
TN-SYN-P-000002081,Dharmapuri,07,Urban,0,Female,1,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Employed,0.0,9858.0,Scheduled Caste
TN-SYN-P-000002082,Thiruvallur,21,Urban,32,Male,1,1,5,Regular wage/salary earning,Literate,Higher Secondary,Employed,Not in labour force,307.0,15986.0,Scheduled Caste
TN-SYN-P-000002083,Chennai,13,Urban,21,Female,2,6,6,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,28825.0,Other Backward Class
TN-SYN-P-000002084,Thoothukudi,19,Urban,3,Female,2,2,3,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,23.0,9354.0,Other Backward Class
TN-SYN-P-000002085,Salem,01,Rural,2,Female,2,2,3,Regular wage/salary earning,Literate,Secondary,Employed,Not in labour force,26.0,6936.0,Other Backward Class
TN-SYN-P-000002086,Ranipet,16,Urban,1,Male,2,7,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,4689.0,Other Backward Class
TN-SYN-P-000002087,Ariyalur,01,Rural,89,Female,3,2,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,0.0,18097.0,Scheduled Caste
TN-SYN-P-000002088,Coimbatore,28,Urban,14,Female,2,5,2,Self-employed in non-agriculture,Illiterate,Below Primary,Employed,Employed,0.0,35007.0,Scheduled Caste
TN-SYN-P-000002089,Erode,06,Rural,3,Male,2,4,3,Others,Literate,Primary,Employed,Employed,0.0,7617.0,Other Backward Class
TN-SYN-P-000002090,Kancheepuram,11,Rural,27,Other,2,1,4,Self-employed in non-agriculture,Literate,Below Primary,Employed,Not in labour force,19.0,17259.0,Other Backward Class
TN-SYN-P-000002091,Chennai,37,Urban,21,Female,1,5,2,Self-employed in agriculture,Illiterate,Diploma/Certificate,Not in labour force,Employed,50.0,9432.0,Other Backward Class
TN-SYN-P-000002092,Sivaganga,18,Rural,69,Male,2,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Employed,0.0,26563.0,Other Backward Class
TN-SYN-P-000002093,Krishnagiri,11,Rural,20,Female,1,2,4,Self-employed in non-agriculture,Illiterate,Higher Secondary,Employed,Unemployed,0.0,26550.0,Scheduled Caste
TN-SYN-P-000002094,Krishnagiri,27,Urban,32,Male,1,9,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Not in labour force,12.0,26718.0,Other Backward Class
TN-SYN-P-000002095,Tirunelveli,16,Rural,53,Other,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9744.0,Scheduled Caste
TN-SYN-P-000002096,Namakkal,34,Rural,5,Female,1,5,2,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,11034.0,Scheduled Caste
TN-SYN-P-000002097,Vellore,08,Rural,81,Female,2,2,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,346.0,15625.0,Scheduled Caste
TN-SYN-P-000002098,Chennai,29,Rural,60,Female,2,2,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9371.0,Other Backward Class
TN-SYN-P-000002099,Mayiladuthurai,09,Rural,29,Female,1,1,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,19091.0,Other Backward Class
TN-SYN-P-000002100,Chennai,05,Urban,45,Male,1,2,3,Regular wage/salary earning,Illiterate,Primary,Employed,Not in labour force,108.0,11566.0,Scheduled Caste
TN-SYN-P-000002101,Thiruvallur,28,Urban,18,Male,2,5,3,Self-employed in agriculture,Literate,Not literate,Employed,Employed,67.0,14647.0,Scheduled Caste
TN-SYN-P-000002102,Tiruchirappalli,16,Urban,28,Female,2,5,5,Self-employed in non-agriculture,Illiterate,Not literate,Unemployed,Not in labour force,8.0,33496.0,Scheduled Caste
TN-SYN-P-000002103,Karur,11,Rural,45,Female,2,2,6,Casual labour in agriculture,Literate,Not literate,Unemployed,Employed,3.0,9887.0,Other Backward Class
TN-SYN-P-000002104,Nagapattinam,22,Rural,9,Female,2,2,6,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,0.0,7185.0,Scheduled Tribe
TN-SYN-P-000002105,Karur,21,Urban,52,Male,2,7,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,20716.0,Other Backward Class
TN-SYN-P-000002106,Tirupathur,13,Rural,24,Male,1,2,2,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,182.0,13591.0,Scheduled Caste
TN-SYN-P-000002107,Salem,30,Urban,51,Male,1,7,6,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Employed,129.0,13196.0,Other Backward Class
TN-SYN-P-000002108,Chennai,29,Rural,7,Female,1,5,2,Regular wage/salary earning,Literate,Middle,Not in labour force,Employed,208.0,13045.0,Other Backward Class
TN-SYN-P-000002109,Madurai,01,Rural,76,Male,3,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Employed,29.0,7931.0,Other Backward Class
TN-SYN-P-000002110,Chennai,21,Urban,0,Male,4,2,5,Self-employed in agriculture,Literate,Secondary,Employed,Not in labour force,59.0,17547.0,Other Backward Class
TN-SYN-P-000002111,Vellore,22,Rural,34,Male,1,2,2,Regular wage/salary earning,Literate,Not literate,Not in labour force,Employed,0.0,12853.0,Scheduled Caste
TN-SYN-P-000002112,Thoothukudi,17,Urban,83,Other,2,6,3,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Not in labour force,0.0,20480.0,Other Backward Class
TN-SYN-P-000002113,Thiruvallur,03,Urban,57,Female,3,5,4,Self-employed in agriculture,Illiterate,Diploma/Certificate,Employed,Employed,87.0,17170.0,Other Backward Class
TN-SYN-P-000002114,Tiruvannamalai,35,Rural,36,Female,1,2,4,Casual labour in agriculture,Illiterate,Middle,Employed,Not in labour force,63.0,27888.0,Scheduled Caste
TN-SYN-P-000002115,Tirunelveli,04,Rural,17,Male,2,5,2,Self-employed in non-agriculture,Illiterate,Diploma/Certificate,Employed,Employed,230.0,15192.0,Scheduled Caste
TN-SYN-P-000002116,Dindigul,24,Urban,26,Female,2,3,6,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,9.0,12382.0,Other Backward Class
TN-SYN-P-000002117,Theni,26,Urban,65,Male,1,2,3,Self-employed in agriculture,Literate,Primary,Not in labour force,Employed,0.0,16374.0,Other Backward Class
TN-SYN-P-000002118,Coimbatore,06,Urban,17,Male,1,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,8647.0,Others
TN-SYN-P-000002119,Viluppuram,02,Urban,13,Female,1,5,3,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,125.0,13203.0,Scheduled Caste
TN-SYN-P-000002120,Mayiladuthurai,13,Rural,45,Female,1,2,4,Self-employed in agriculture,Literate,Not literate,Not in labour force,Unemployed,4.0,23728.0,Scheduled Caste
TN-SYN-P-000002121,Madurai,02,Rural,44,Male,2,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Unemployed,Not in labour force,139.0,11009.0,Other Backward Class
TN-SYN-P-000002122,Salem,02,Urban,31,Male,1,5,2,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,14020.0,Scheduled Caste
TN-SYN-P-000002123,Tirunelveli,22,Urban,1,Male,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,16983.0,Other Backward Class
TN-SYN-P-000002124,Pudukkottai,26,Rural,31,Female,2,7,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,55.0,6556.0,Scheduled Caste
TN-SYN-P-000002125,Thoothukudi,22,Urban,56,Male,2,5,2,Regular wage/salary earning,Literate,Middle,Employed,Not in labour force,224.0,22308.0,Scheduled Caste
TN-SYN-P-000002126,Madurai,16,Rural,33,Female,2,1,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,19303.0,Scheduled Caste
TN-SYN-P-000002127,Ariyalur,33,Rural,72,Male,2,1,6,Casual labour in agriculture,Illiterate,Not literate,Employed,Not in labour force,27.0,13453.0,Other Backward Class
TN-SYN-P-000002128,Tiruvannamalai,19,Urban,38,Female,2,1,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Unemployed,0.0,28363.0,Scheduled Caste
TN-SYN-P-000002129,Kanniyakumari,22,Urban,47,Male,4,1,5,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,9928.0,Scheduled Caste
TN-SYN-P-000002130,Tiruvannamalai,04,Urban,9,Female,2,2,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,28658.0,Other Backward Class
TN-SYN-P-000002131,Dharmapuri,30,Rural,28,Male,2,5,13,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,28269.0,Scheduled Caste
TN-SYN-P-000002132,Cuddalore,01,Urban,43,Female,2,5,3,Regular wage/salary earning,Literate,Higher Secondary,Unemployed,Employed,0.0,27297.0,Other Backward Class
TN-SYN-P-000002133,Mayiladuthurai,37,Urban,21,Male,2,5,3,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,9888.0,Other Backward Class
TN-SYN-P-000002134,Kancheepuram,37,Rural,63,Male,1,1,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,382.0,21091.0,Other Backward Class
TN-SYN-P-000002135,Erode,01,Urban,42,Male,2,5,1,Regular wage/salary earning,Illiterate,Secondary,Not in labour force,Not in labour force,0.0,11068.0,Other Backward Class
TN-SYN-P-000002136,Chennai,01,Rural,38,Female,3,3,3,Casual labour in non-agriculture,Illiterate,Below Primary,Employed,Not in labour force,74.0,54029.0,Scheduled Caste
TN-SYN-P-000002137,Thanjavur,25,Urban,44,Female,1,3,5,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,286.0,9939.0,Scheduled Caste
TN-SYN-P-000002138,Thiruvallur,34,Urban,57,Female,2,4,1,Casual labour in non-agriculture,Literate,Below Primary,Employed,Not in labour force,0.0,15413.0,Other Backward Class
TN-SYN-P-000002139,Kancheepuram,22,Urban,5,Female,4,1,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Not in labour force,123.0,12324.0,Scheduled Caste
TN-SYN-P-000002140,Tenkasi,03,Urban,49,Male,1,1,3,Self-employed in agriculture,Illiterate,Middle,Not in labour force,Not in labour force,54.0,14108.0,Other Backward Class
TN-SYN-P-000002141,Mayiladuthurai,22,Urban,71,Female,2,6,6,Casual labour in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,292.0,18987.0,Scheduled Tribe
TN-SYN-P-000002142,Theni,01,Rural,62,Female,2,5,5,Self-employed in agriculture,Literate,Not literate,Unemployed,Employed,0.0,10980.0,Others
TN-SYN-P-000002143,Vellore,02,Rural,49,Male,3,1,5,Self-employed in non-agriculture,Illiterate,Higher Secondary,Employed,Not in labour force,0.0,15837.0,Other Backward Class
TN-SYN-P-000002144,Salem,23,Rural,31,Female,1,5,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,15847.0,32031.0,Scheduled Caste
TN-SYN-P-000002145,Thiruvallur,35,Rural,15,Male,2,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Unemployed,0.0,13559.0,Other Backward Class
TN-SYN-P-000002146,Thanjavur,19,Urban,39,Female,3,5,2,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Unemployed,35.0,18585.0,Other Backward Class
TN-SYN-P-000002147,Sivaganga,02,Urban,29,Male,2,2,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Employed,62.0,10532.0,Other Backward Class
TN-SYN-P-000002148,Ramanathapuram,10,Rural,85,Female,2,1,5,Self-employed in agriculture,Illiterate,Primary,Unemployed,Not in labour force,0.0,11394.0,Other Backward Class
TN-SYN-P-000002149,Thiruvallur,05,Urban,30,Male,2,1,3,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,53.0,15335.0,Other Backward Class
TN-SYN-P-000002150,Dindigul,07,Urban,33,Female,3,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,17249.0,Other Backward Class
TN-SYN-P-000002151,Sivaganga,29,Urban,53,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,184.0,13757.0,Scheduled Caste
TN-SYN-P-000002152,Tiruchirappalli,22,Urban,45,Male,2,2,6,Regular wage/salary earning,Literate,Primary,Employed,Not in labour force,193.0,22198.0,Scheduled Caste
TN-SYN-P-000002153,Chennai,29,Urban,21,Female,1,1,4,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13593.0,Other Backward Class
TN-SYN-P-000002154,Virudhunagar,19,Urban,53,Male,3,2,8,Casual labour in agriculture,Literate,Not literate,Not in labour force,Not in labour force,209.0,61629.0,Scheduled Tribe
TN-SYN-P-000002155,Karur,38,Rural,81,Male,1,2,4,Regular wage/salary earning,Illiterate,Middle,Not in labour force,Employed,0.0,20492.0,Scheduled Tribe
TN-SYN-P-000002156,Tiruchirappalli,28,Urban,29,Female,2,5,2,Casual labour in agriculture,Illiterate,Diploma/Certificate,Unemployed,Employed,0.0,22134.0,Other Backward Class
TN-SYN-P-000002157,Theni,12,Urban,40,Female,2,5,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,12.0,3429.0,Scheduled Caste
TN-SYN-P-000002158,The Nilgiris,17,Urban,68,Male,2,6,5,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,0.0,16782.0,Scheduled Caste
TN-SYN-P-000002159,Krishnagiri,11,Urban,35,Male,2,2,8,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,7103.0,Other Backward Class
TN-SYN-P-000002160,Chennai,07,Rural,11,Female,1,6,5,Casual labour in non-agriculture,Literate,Higher Secondary,Employed,Employed,21808.0,17791.0,Other Backward Class
TN-SYN-P-000002161,Salem,12,Urban,73,Other,1,1,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,19063.0,Other Backward Class
TN-SYN-P-000002162,Sivaganga,27,Rural,42,Male,2,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,203.0,23830.0,Other Backward Class
TN-SYN-P-000002163,Thiruvallur,31,Rural,0,Male,2,2,7,Self-employed in non-agriculture,Illiterate,Secondary,Not in labour force,Not in labour force,0.0,18575.0,Others
TN-SYN-P-000002164,Dindigul,19,Urban,57,Female,2,2,3,Self-employed in non-agriculture,Illiterate,Primary,Not in labour force,Employed,119.0,18371.0,Other Backward Class
TN-SYN-P-000002165,Nagapattinam,33,Urban,55,Male,2,2,4,Regular wage/salary earning,Literate,Not literate,Not in labour force,Employed,0.0,13747.0,Other Backward Class
TN-SYN-P-000002166,Kanniyakumari,11,Urban,59,Male,1,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Not in labour force,215.0,11169.0,Scheduled Caste
TN-SYN-P-000002167,Krishnagiri,38,Urban,57,Female,1,6,3,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Employed,0.0,11579.0,Other Backward Class
TN-SYN-P-000002168,Tiruvannamalai,29,Rural,34,Male,2,2,5,Others,Literate,Below Primary,Employed,Not in labour force,0.0,31740.0,Other Backward Class
TN-SYN-P-000002169,Thiruvallur,01,Urban,30,Male,1,2,2,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Employed,0.0,10763.0,Other Backward Class
TN-SYN-P-000002170,Cuddalore,16,Urban,8,Male,2,5,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,15375.0,Other Backward Class
TN-SYN-P-000002171,Tiruchirappalli,23,Rural,57,Female,2,1,6,Self-employed in agriculture,Literate,Not literate,Not in labour force,Employed,0.0,17998.0,Scheduled Caste
TN-SYN-P-000002172,Kallakurichi,38,Urban,49,Male,2,3,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Not in labour force,113.0,15790.0,Scheduled Caste
TN-SYN-P-000002173,Dindigul,03,Rural,25,Female,4,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Employed,0.0,12114.0,Other Backward Class
TN-SYN-P-000002174,Kancheepuram,28,Rural,41,Female,1,2,4,Casual labour in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,182.0,25799.0,Other Backward Class
TN-SYN-P-000002175,Thanjavur,35,Rural,39,Female,2,7,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,32522.0,Scheduled Caste
TN-SYN-P-000002176,Chennai,02,Urban,46,Female,1,6,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,26262.0,Scheduled Caste
TN-SYN-P-000002177,Tiruvannamalai,31,Rural,9,Male,1,5,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,2638.0,Other Backward Class
TN-SYN-P-000002178,Ramanathapuram,22,Rural,79,Other,2,2,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,95.0,20852.0,Other Backward Class
TN-SYN-P-000002179,Dindigul,25,Rural,33,Female,1,5,8,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,0.0,9294.0,Other Backward Class
TN-SYN-P-000002180,Thiruvallur,01,Urban,49,Female,1,1,6,Others,Illiterate,Primary,Not in labour force,Not in labour force,298.0,23536.0,Scheduled Caste
TN-SYN-P-000002181,Tenkasi,01,Rural,0,Male,2,9,2,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,277.0,1792.0,Scheduled Caste
TN-SYN-P-000002182,Madurai,38,Rural,27,Male,2,2,4,Others,Illiterate,Not literate,Unemployed,Not in labour force,80.0,41102.0,Scheduled Caste
TN-SYN-P-000002183,Thiruvallur,37,Rural,70,Female,1,1,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,82.0,3779.0,Scheduled Caste
TN-SYN-P-000002184,Vellore,02,Rural,82,Male,2,7,2,Self-employed in non-agriculture,Literate,Below Primary,Employed,Unemployed,0.0,9886.0,Other Backward Class
TN-SYN-P-000002185,Tiruchirappalli,24,Rural,36,Female,3,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,44.0,13076.0,Other Backward Class
TN-SYN-P-000002186,Thiruvallur,15,Urban,27,Male,1,7,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,244.0,12743.0,Scheduled Caste
TN-SYN-P-000002187,Kallakurichi,34,Urban,47,Male,2,2,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,82.0,6812.0,Other Backward Class
TN-SYN-P-000002188,Kancheepuram,19,Rural,29,Male,2,1,3,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,14994.0,Scheduled Caste
TN-SYN-P-000002189,Thanjavur,07,Rural,40,Male,2,1,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13951.0,Other Backward Class
TN-SYN-P-000002190,The Nilgiris,01,Urban,12,Male,2,2,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Employed,34.0,10424.0,Other Backward Class
TN-SYN-P-000002191,Namakkal,08,Urban,15,Male,3,5,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,20955.0,Scheduled Caste
TN-SYN-P-000002192,Kanniyakumari,12,Urban,42,Female,2,5,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,54265.0,Scheduled Caste
TN-SYN-P-000002193,Kallakurichi,03,Urban,42,Male,2,5,3,Self-employed in agriculture,Literate,Middle,Employed,Not in labour force,106.0,21453.0,Other Backward Class
TN-SYN-P-000002194,Thiruvallur,08,Urban,21,Male,2,2,3,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,273.0,11801.0,Other Backward Class
TN-SYN-P-000002195,Tiruchirappalli,16,Urban,14,Male,1,2,3,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,72.0,13551.0,Other Backward Class
TN-SYN-P-000002196,Thiruvarur,12,Urban,7,Female,1,8,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Employed,0.0,9978.0,Scheduled Caste
TN-SYN-P-000002197,Salem,13,Rural,44,Female,1,1,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Unemployed,0.0,14996.0,Other Backward Class
TN-SYN-P-000002198,Madurai,02,Urban,71,Female,1,5,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Not in labour force,0.0,19034.0,Other Backward Class
TN-SYN-P-000002199,Cuddalore,29,Urban,35,Female,2,5,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,0.0,15337.0,Other Backward Class
TN-SYN-P-000002200,Cuddalore,33,Urban,6,Female,2,1,2,Casual labour in non-agriculture,Illiterate,Secondary,Not in labour force,Not in labour force,354.0,8923.0,Other Backward Class
TN-SYN-P-000002201,Salem,09,Rural,6,Male,1,1,7,Regular wage/salary earning,Illiterate,Below Primary,Not in labour force,Not in labour force,68.0,14201.0,Other Backward Class
TN-SYN-P-000002202,Thiruvallur,02,Urban,10,Male,3,5,3,Regular wage/salary earning,Literate,Below Primary,Employed,Not in labour force,15826.0,20662.0,Other Backward Class
TN-SYN-P-000002203,Unknown,16,Rural,60,Male,3,1,2,Casual labour in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,16939.0,Other Backward Class
TN-SYN-P-000002204,Tenkasi,26,Rural,2,Male,2,5,6,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,0.0,26583.0,Other Backward Class
