district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Unknown,37,Rural,45,Female,2,2,4,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,14430.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,49,Female,3,1,1,Regular wage/salary earning,Literate,Secondary,Employed,Employed,10500.0,8030.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,11,Female,1,5,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,23389.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Rural,26,Male,1,5,6,Self-employed in agriculture,Literate,Primary,Employed,Employed,15000.0,14418.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,76,Female,3,7,5,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,25775.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,1,Male,1,5,6,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9942.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,7,Male,1,6,6,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13910.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,13,Female,1,5,3,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,7487.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,85,Female,3,7,3,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10405.0,Scheduled Caste,RESAMPLED_BASELINE
Perambalur,14,Rural,45,Female,2,1,3,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,11397.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,52,Male,2,2,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,9660.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,45,Male,2,3,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,40000.0,15537.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,18,Male,1,5,4,Others,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15038.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,30,Female,2,1,3,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,8000.0,7494.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvarur,18,Rural,20,Male,1,5,3,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12487.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,0,Female,1,6,7,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16501.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,44,Male,2,1,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,12000.0,8932.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,9,Female,1,5,7,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,18595.0,Scheduled Caste,RESAMPLED_BASELINE
Vellore,04,Rural,29,Male,1,1,1,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,20000.0,4019.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,42,Male,2,1,4,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,11471.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,46,Female,2,2,5,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,12038.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,62,Male,2,1,2,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,9783.0,Scheduled Caste,RESAMPLED_BASELINE
Namakkal,08,Rural,12,Male,1,5,5,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,17229.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,51,Female,2,2,2,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,4997.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Rural,9,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9592.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,45,Male,2,3,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,9750.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,13,Female,1,6,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,6758.0,Scheduled Caste,RESAMPLED_BASELINE
Ranipet,35,Rural,45,Male,2,1,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,5528.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,4,Female,1,5,4,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9037.0,Scheduled Caste,RESAMPLED_BASELINE
Kancheepuram,03,Rural,58,Male,2,1,5,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,39367.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,40,Female,2,2,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14087.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,38,Male,2,1,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,15614.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,45,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,9668.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,0,Female,1,5,5,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,6755.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,32,Male,2,1,3,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,10365.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,22,Female,2,8,3,Casual labour in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,6282.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,19,Male,1,5,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10807.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,22,Male,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,9358.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,8,Male,1,5,4,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8135.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruppur,32,Rural,40,Female,3,3,4,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,6758.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Rural,17,Female,1,5,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,11625.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,51,Female,2,2,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,12812.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,1,Male,1,5,7,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16613.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,27,Male,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,43600.0,14844.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,40,Male,2,1,7,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,10013.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,55,Female,2,2,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11609.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,18,Male,1,5,4,Casual labour in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,7972.0,Scheduled Caste,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,45,Male,2,1,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,12717.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,57,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,12711.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Rural,17,Female,1,5,4,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14559.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,9,Female,1,5,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16287.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,49,Female,3,1,1,Regular wage/salary earning,Literate,Primary,Employed,Employed,7600.0,3728.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,19,Male,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11592.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Rural,24,Male,2,1,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,9725.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,32,Female,2,1,3,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,8574.0,Scheduled Caste,RESAMPLED_BASELINE
Tirunelveli,27,Rural,37,Male,2,1,5,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,14027.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,12,Male,1,5,5,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,10828.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Rural,55,Male,2,1,3,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,8038.0,Scheduled Tribe,RESAMPLED_BASELINE
Madurai,22,Rural,52,Female,2,2,3,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,8180.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,47,Female,3,1,3,Casual labour in agriculture,Literate,Middle,Unemployed,Unemployed,0.0,8770.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,24,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,15933.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,10,Male,1,6,5,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12219.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,11,Male,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,15755.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,25,Male,2,3,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,10000.0,9644.0,Scheduled Caste,RESAMPLED_BASELINE
Ariyalur,15,Rural,20,Female,1,5,5,Casual labour in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11733.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvarur,18,Rural,58,Female,2,2,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,4197.0,Scheduled Caste,RESAMPLED_BASELINE
Viluppuram,06,Rural,58,Male,2,1,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,6725.0,Scheduled Caste,RESAMPLED_BASELINE
Viluppuram,06,Rural,90,Male,2,1,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9033.0,Scheduled Caste,RESAMPLED_BASELINE
Unknown,37,Rural,8,Male,1,5,5,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,6813.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,43,Male,1,1,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,80000.0,17660.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,14,Female,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,28563.0,Others,RESAMPLED_BASELINE
Kallakurichi,34,Rural,74,Male,2,1,7,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10888.0,Scheduled Tribe,RESAMPLED_BASELINE
Kallakurichi,34,Rural,69,Male,2,1,4,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,6258.0,Scheduled Tribe,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,42,Male,2,1,3,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,17167.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,71,Male,2,1,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7228.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,33,Male,2,1,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,20000.0,13792.0,Scheduled Caste,RESAMPLED_BASELINE
Vellore,04,Rural,59,Female,2,2,2,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,85000.0,10657.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,16,Male,1,5,3,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,23237.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Rural,70,Female,2,2,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8685.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,50,Female,2,2,3,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12587.0,Scheduled Caste,RESAMPLED_BASELINE
Tenkasi,33,Rural,5,Male,1,5,5,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,14448.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,52,Female,2,2,9,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,21540.0,Other Backward Class,RESAMPLED_BASELINE
The Nilgiris,10,Rural,11,Female,1,6,6,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,16843.0,Scheduled Tribe,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,39,Female,2,1,4,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,20100.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,25,Male,1,5,5,Casual labour in agriculture,Literate,Secondary,Employed,Employed,0.0,11733.0,Scheduled Caste,RESAMPLED_BASELINE
Viluppuram,06,Rural,9,Male,1,6,7,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9800.0,Scheduled Caste,RESAMPLED_BASELINE
Ranipet,35,Rural,55,Female,2,2,2,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,4422.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,37,Male,1,5,6,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,8458.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,32,Male,2,3,5,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,15397.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,59,Female,2,2,3,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,5955.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,48,Female,2,2,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,39367.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruppur,32,Rural,58,Female,2,7,6,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9727.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,5,Female,1,5,5,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8005.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,75,Male,2,1,3,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8692.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,8,Female,1,6,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10620.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,13,Male,1,5,6,Casual labour in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9458.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,60,Male,2,1,5,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,11633.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Rural,42,Female,2,2,3,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,8717.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,27,Female,2,2,4,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9375.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,17,Male,1,5,8,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,18563.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,32,Male,2,8,8,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,15000.0,17738.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,38,Male,2,3,6,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,10172.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,32,Male,2,1,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,8375.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,48,Female,3,1,4,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,9446.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,55,Male,2,1,3,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,23567.0,Others,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,12,Female,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,16458.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,10,Male,1,6,6,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9275.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,17,Female,1,5,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,11625.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,3,Male,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11155.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,40,Male,2,2,3,Regular wage/salary earning,Literate,Secondary,Employed,Employed,25000.0,7487.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,58,Male,2,1,5,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,39367.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,70,Male,2,1,2,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,7194.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,5,Female,1,5,7,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16613.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,48,Male,2,1,6,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,18000.0,17333.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,42,Female,2,2,4,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,9467.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,52,Male,2,1,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,15742.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,28,Female,2,2,4,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12160.0,Scheduled Caste,RESAMPLED_BASELINE
Ranipet,35,Rural,46,Female,3,1,2,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,4715.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,58,Female,2,2,2,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,6203.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,8,Female,1,5,3,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,7494.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,30,Female,2,2,4,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,11177.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,40,Female,2,4,6,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,21180.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,65,Female,2,2,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3958.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,32,Male,2,3,5,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,10421.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,30,Female,2,4,6,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14729.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,10,Male,1,6,6,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9275.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,33,Male,2,3,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,24800.0,12369.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,51,Male,2,1,2,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,10167.0,Scheduled Caste,RESAMPLED_BASELINE
Namakkal,08,Rural,73,Male,2,1,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,10500.0,6208.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,52,Female,2,2,2,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,10288.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,15,Male,1,5,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,6592.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,24,Female,2,4,6,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13358.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,65,Female,3,7,4,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,11933.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,4,Female,1,6,6,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,19321.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,48,Female,2,2,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,15300.0,14844.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,12,Male,1,5,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,8543.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,45,Male,2,3,6,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,15350.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,61,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,5165.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,6,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,19388.0,Others,RESAMPLED_BASELINE
Kancheepuram,03,Rural,18,Male,1,5,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12578.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,61,Female,3,7,5,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,12700.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,68,Male,2,1,4,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,10638.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,5,Female,1,5,5,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10473.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,20,Female,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12009.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,32,Male,2,3,6,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,12817.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,14,Male,1,6,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9767.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,28,Male,2,1,3,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,6408.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,78,Male,2,1,2,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,4120.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,43,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,16000.0,13342.0,Others,RESAMPLED_BASELINE
Namakkal,08,Rural,9,Female,1,5,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,17229.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,35,Male,2,1,4,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,12160.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Rural,67,Female,2,2,2,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,5667.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,29,Female,2,4,9,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,21242.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,70,Female,3,1,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,5250.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,64,Female,3,1,1,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,3622.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,3,Female,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8725.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,2,Female,1,6,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,17192.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,70,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3283.0,Other Backward Class,RESAMPLED_BASELINE
