district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Tiruchirappalli,34,Rural,35,Female,2,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,6903.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,16,Rural,75,Male,3,1,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,15717.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ariyalur,02,Urban,70,Female,3,1,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,19986.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,36,Rural,34,Female,2,1,3,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,13132.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,22,Rural,36,Female,2,3,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,36843.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ramanathapuram,16,Rural,56,Female,2,1,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,50046.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,08,Rural,55,Female,2,1,1,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,10320.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kallakurichi,03,Urban,3,Female,1,6,13,Self-employed in agriculture,Illiterate,Middle,Not in labour force,Not in labour force,0.0,69233.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,25,Rural,66,Male,2,1,4,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,17738.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Viluppuram,15,Urban,50,Male,2,5,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10024.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,28,Rural,45,Female,1,1,4,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,10286.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Perambalur,30,Rural,27,Female,1,2,6,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12369.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kanniyakumari,34,Urban,23,Male,2,6,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,28375.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,07,Rural,85,Female,3,1,4,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,20122.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Unknown,07,Urban,12,Male,1,6,5,Self-employed in non-agriculture,Literate,Secondary,Unemployed,Unemployed,0.0,11426.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,02,Urban,57,Female,2,2,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,8753.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kanniyakumari,07,Rural,16,Female,1,2,4,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,12425.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,03,Rural,47,Female,2,5,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,3565.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,21,Urban,47,Female,2,6,6,Self-employed in non-agriculture,Literate,Primary,Unemployed,Not in labour force,12000.0,25953.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,33,Urban,25,Male,1,7,7,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11178.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,16,Urban,81,Female,3,2,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,17208.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,33,Rural,25,Female,1,5,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,13375.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,01,Rural,38,Female,1,4,4,Casual labour in non-agriculture,Illiterate,Middle,Employed,Employed,0.0,16418.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kallakurichi,02,Urban,56,Male,2,5,6,Regular wage/salary earning,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,19837.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,05,Rural,16,Female,2,5,6,Regular wage/salary earning,Illiterate,Primary,Not in labour force,Not in labour force,0.0,14575.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,02,Rural,36,Male,1,3,1,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,11092.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ariyalur,09,Rural,61,Female,2,1,2,Casual labour in non-agriculture,Illiterate,Primary,Employed,Employed,0.0,10707.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,01,Urban,35,Male,1,3,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,18147.0,13142.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,07,Urban,53,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,56500.0,20067.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ramanathapuram,07,Rural,51,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,6000.0,17142.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,20,Rural,22,Male,1,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,39653.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirupathur,05,Urban,23,Male,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,13417.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvarur,02,Rural,7,Female,1,5,5,Regular wage/salary earning,Illiterate,Diploma/Certificate,Employed,Employed,0.0,15050.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,36,Rural,26,Female,2,1,4,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,9325.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,15,Urban,60,Male,2,1,1,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,7958.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,21,Rural,82,Male,2,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,14160.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,02,Urban,9,Male,2,6,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,48000.0,17833.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,22,Rural,23,Male,1,3,4,Regular wage/salary earning,Illiterate,Diploma/Certificate,Unemployed,Unemployed,0.0,18786.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ariyalur,09,Urban,80,Male,4,1,4,Self-employed in agriculture,Literate,Not literate,Employed,Employed,49600.0,17800.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,02,Urban,14,Male,2,3,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,9000.0,12467.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,26,Rural,1,Male,1,6,6,Casual labour in agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,9251.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,24,Urban,68,Male,2,1,4,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,17073.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,23,Urban,23,Female,2,7,9,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10116.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,35,Urban,35,Male,3,5,7,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,10000.0,31988.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,21,Urban,17,Male,1,5,6,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,18782.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,38,Urban,49,Male,3,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,6950.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,21,Urban,40,Male,2,3,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,22377.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirupathur,35,Urban,50,Female,3,1,5,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,11567.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Perambalur,11,Rural,72,Female,2,2,3,Regular wage/salary earning,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,14477.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,32,Urban,74,Male,3,1,4,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,9133.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Vellore,16,Rural,29,Female,2,1,5,Self-employed in agriculture,Illiterate,Primary,Not in labour force,Not in labour force,0.0,16933.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Unknown,30,Rural,60,Female,2,1,2,Others,Illiterate,Diploma/Certificate,Employed,Employed,0.0,1658.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ranipet,34,Rural,59,Female,2,3,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,14930.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirupathur,31,Urban,62,Male,2,2,1,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,5000.0,7783.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,18,Rural,44,Female,1,2,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,22050.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,26,Rural,33,Female,2,2,5,Regular wage/salary earning,Illiterate,Middle,Employed,Employed,0.0,24667.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,33,Urban,55,Female,3,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,20000.0,11270.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,13,Urban,19,Male,1,5,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,10000.0,38657.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dharmapuri,02,Rural,2,Male,1,3,3,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13032.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,07,Urban,49,Male,2,6,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,18000.0,21367.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,02,Urban,45,Female,2,1,2,Self-employed in agriculture,Literate,Not literate,Employed,Employed,18150.0,14448.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,35,Rural,27,Female,1,5,6,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,38657.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,02,Rural,2,Female,1,3,3,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,14873.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,34,Urban,68,Female,3,1,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,8990.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
The Nilgiris,02,Rural,45,Female,2,5,3,Casual labour in non-agriculture,Illiterate,Primary,Not in labour force,Not in labour force,0.0,6996.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,03,Urban,40,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,30860.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,24,Rural,55,Female,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,21373.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,03,Urban,30,Male,2,1,6,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,24537.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Perambalur,32,Urban,18,Female,1,5,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,10805.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Unknown,27,Rural,22,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,9415.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,09,Urban,40,Male,2,1,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,17375.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,35,Rural,54,Female,3,1,2,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10322.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruppur,15,Rural,51,Female,2,1,1,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,1640.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,37,Rural,52,Male,2,1,4,Regular wage/salary earning,Literate,Not literate,Employed,Employed,0.0,9983.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,05,Rural,12,Male,1,5,6,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12550.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,26,Urban,32,Female,1,2,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,52000.0,11966.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,03,Urban,46,Female,3,2,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,13192.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,02,Urban,52,Male,2,5,5,Regular wage/salary earning,Literate,Secondary,Employed,Employed,35000.0,16952.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,22,Urban,1,Male,1,6,5,Self-employed in non-agriculture,Literate,Below Primary,Unemployed,Unemployed,13500.0,18585.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kallakurichi,30,Rural,73,Female,2,2,5,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,11514.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,09,Urban,58,Male,2,2,3,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,15397.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thoothukudi,27,Urban,4,Female,1,1,5,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13567.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,03,Rural,25,Male,1,2,4,Others,Illiterate,Diploma/Certificate,Employed,Employed,0.0,13037.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,24,Urban,63,Male,3,1,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,11725.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,35,Urban,56,Female,2,3,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,15000.0,8447.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,26,Urban,16,Male,1,7,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,23389.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,02,Rural,14,Female,1,7,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,6785.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,14,Rural,67,Female,2,2,5,Casual labour in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,15643.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,33,Rural,27,Female,2,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,15823.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,31,Rural,61,Female,2,1,4,Regular wage/salary earning,Literate,Not literate,Employed,Employed,0.0,5828.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Theni,14,Urban,70,Male,2,1,1,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,4500.0,8850.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,16,Urban,54,Male,2,1,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,15000.0,21180.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Vellore,29,Rural,26,Female,1,6,6,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,9817.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Karur,36,Urban,40,Male,2,2,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,13683.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,36,Urban,5,Male,1,5,6,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,9800.0,27808.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,23,Urban,18,Male,2,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,15417.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ramanathapuram,02,Urban,45,Male,2,2,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13792.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,33,Rural,19,Female,2,2,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13672.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,11,Urban,44,Male,2,1,5,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,10853.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,23,Urban,53,Male,3,1,1,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,10000.0,6666.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,11,Urban,0,Female,1,5,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,24292.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,11,Rural,45,Female,2,1,2,Casual labour in non-agriculture,Literate,Not literate,Employed,Not in labour force,0.0,7598.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ariyalur,07,Urban,25,Male,2,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,6000.0,16805.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ariyalur,02,Rural,9,Female,1,5,4,Regular wage/salary earning,Illiterate,Secondary,Employed,Employed,0.0,13352.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,37,Urban,25,Male,1,5,7,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13683.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Theni,31,Rural,59,Female,2,5,8,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,29312.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Viluppuram,13,Urban,19,Male,2,8,3,Self-employed in non-agriculture,Literate,Secondary,Unemployed,Unemployed,12560.0,19779.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,04,Rural,34,Female,1,8,4,Others,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,16100.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,07,Urban,85,Male,3,5,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,6692.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,12,Urban,54,Male,3,5,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,50000.0,16085.0,Scheduled Tribe,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,22,Urban,84,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,9000.0,7571.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,30,Urban,14,Male,2,7,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,9600.0,7600.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,13,Urban,37,Male,3,1,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,9660.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dharmapuri,13,Rural,1,Male,1,2,3,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10473.0,Scheduled Tribe,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ranipet,16,Urban,80,Male,3,1,1,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11423.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Vellore,23,Rural,53,Female,1,5,6,Casual labour in agriculture,Literate,Not literate,Employed,Employed,0.0,17700.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,02,Urban,13,Male,2,4,5,Self-employed in agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,24808.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,02,Rural,29,Female,2,3,4,Casual labour in non-agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,15222.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dharmapuri,34,Rural,37,Female,1,1,3,Casual labour in non-agriculture,Illiterate,Below Primary,Employed,Employed,0.0,7258.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,09,Urban,25,Male,2,2,6,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,15217.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruppur,26,Rural,42,Male,1,1,4,Others,Literate,Not literate,Employed,Employed,0.0,13242.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,05,Urban,58,Male,3,1,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,13390.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,29,Urban,35,Female,2,5,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,19387.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,24,Rural,45,Female,2,1,2,Casual labour in agriculture,Literate,Not literate,Employed,Employed,0.0,3292.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,15,Urban,60,Female,3,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,19350.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,04,Urban,53,Male,2,5,5,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,17033.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,23,Urban,56,Female,2,5,2,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,4053.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,11,Urban,11,Male,1,7,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,27109.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,19,Rural,34,Female,2,5,4,Self-employed in agriculture,Illiterate,Below Primary,Employed,Employed,0.0,11800.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ramanathapuram,19,Urban,13,Male,2,5,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,18090.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,31,Urban,4,Female,1,7,12,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,13500.0,58995.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,21,Urban,52,Male,2,3,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13807.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
