district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Perambalur,14,Rural,62,Male,2,1,6,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,14418.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,48,Female,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,9660.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,33,Female,2,2,2,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,12500.0,9107.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Rural,67,Male,2,1,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,5480.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,46,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,11538.0,Scheduled Tribe,RESAMPLED_BASELINE
Thanjavur,19,Urban,30,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,28500.0,13730.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Urban,55,Female,2,2,2,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,9487.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,23,Female,2,4,8,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12223.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,62,Female,2,3,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,49333.0,Others,RESAMPLED_BASELINE
Krishnagiri,30,Urban,4,Male,1,5,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10203.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,35,Female,2,2,4,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,8436.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,62,Male,2,1,2,Casual labour in agriculture,Literate,Below Primary,Employed,Employed,0.0,7343.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,55,Female,2,2,2,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,4354.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Urban,48,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,10263.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,30,Female,2,4,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,20497.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,32,Female,2,2,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,22075.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,50,Female,2,2,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,8030.0,7483.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,73,Male,2,1,2,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,20433.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,11,Female,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,18967.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,6,Female,1,6,4,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9850.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,45,Male,2,1,4,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,10870.0,Others,RESAMPLED_BASELINE
Tiruvannamalai,05,Urban,10,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,15489.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,27,Male,1,1,1,Casual labour in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,3334.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Rural,35,Female,2,4,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,11433.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,75,Female,3,8,5,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8005.0,Scheduled Caste,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,61,Female,2,2,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,22202.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,54,Female,2,2,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,5367.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,38,Female,2,2,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,5528.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,63,Male,3,1,3,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,11850.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,52,Male,2,1,2,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,4133.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Urban,49,Male,2,1,3,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,13172.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,11,Female,1,5,3,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11283.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,40,Male,2,1,6,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,12988.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,15,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,11417.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,56,Male,2,1,3,Casual labour in agriculture,Literate,Below Primary,Employed,Employed,0.0,11178.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Urban,3,Female,1,5,5,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10842.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,65,Female,2,2,4,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9845.0,Scheduled Caste,RESAMPLED_BASELINE
Tirupathur,36,Urban,27,Male,1,5,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,12000.0,9469.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,27,Female,1,5,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,20000.0,26167.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,1,Female,1,6,4,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7842.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,68,Female,3,1,6,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,19033.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,61,Female,3,1,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,31247.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,55,Female,2,3,3,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10023.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,4,Male,1,5,4,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12975.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,16,Male,1,5,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,9885.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Urban,43,Male,2,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,15000.0,13442.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,64,Male,2,7,6,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9727.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Urban,27,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,16763.0,Scheduled Caste,RESAMPLED_BASELINE
Vellore,04,Rural,62,Female,3,1,4,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8703.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,18,Female,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10042.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,12,Male,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,12783.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,28,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,28117.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,42,Male,2,1,4,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,8961.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,39,Male,2,1,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,22000.0,18967.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,70,Female,3,1,2,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,6288.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,18,Male,1,5,5,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,7513.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Rural,39,Female,2,2,3,Regular wage/salary earning,Literate,Primary,Employed,Employed,8000.0,8758.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,69,Female,3,1,1,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,1908.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,58,Female,3,7,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,7328.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,4,Female,1,5,4,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16835.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,26,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,21500.0,16152.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,16,Male,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15980.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,48,Female,2,2,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,6603.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,26,Female,2,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,12305.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,39,Male,2,3,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,12280.0,20858.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Urban,49,Female,2,2,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12663.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Urban,35,Female,2,2,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8966.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Urban,13,Male,1,6,4,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,49271.0,Others,RESAMPLED_BASELINE
Thoothukudi,26,Urban,4,Male,1,5,3,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11913.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,85,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,2333.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,71,Male,3,7,3,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9427.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,14,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,15083.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Urban,52,Female,2,7,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17083.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,40,Female,2,2,5,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,19600.0,15308.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,32,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,10575.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,45,Male,2,1,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,15733.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Urban,46,Female,3,8,2,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,1000.0,3930.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,82,Female,3,7,2,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,2240.0,Scheduled Caste,RESAMPLED_BASELINE
Kancheepuram,03,Rural,13,Male,1,5,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,19141.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Urban,37,Female,2,2,5,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,19678.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,3,Female,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18967.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,13,Male,1,5,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9633.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,16,Male,1,5,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,11471.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,43,Female,2,2,2,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,10167.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,56,Male,2,1,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,8750.0,24444.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,38,Male,1,5,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,8160.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,45,Male,2,1,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,16268.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,32,Male,2,3,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,15000.0,10570.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,44,Male,2,1,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,14317.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,15,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,16405.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,27,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,13000.0,20042.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,49,Female,2,2,4,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,20500.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,41,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,15755.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,55,Female,3,1,1,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,3727.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,50,Female,2,2,3,Casual labour in agriculture,Literate,Below Primary,Employed,Employed,0.0,6613.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,31,Female,2,4,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,21083.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,41,Male,4,3,2,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,13500.0,6288.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Urban,20,Male,1,5,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,6903.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Urban,18,Female,1,6,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8688.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,21,Female,1,5,4,Casual labour in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,7972.0,Scheduled Caste,RESAMPLED_BASELINE
Thanjavur,19,Rural,11,Male,1,5,4,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,19238.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,49,Female,2,2,7,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,16501.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Urban,12,Male,1,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,17046.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,50,Female,2,2,6,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,35383.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,27,Male,1,1,1,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,60000.0,16833.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,2,Male,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,25717.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,36,Male,2,1,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,23100.0,12220.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Rural,65,Male,3,1,2,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,7092.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,9,Female,1,5,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12890.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,24,Male,1,5,5,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,12467.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,14,Male,1,5,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,15150.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,39,Female,2,2,4,Casual labour in agriculture,Literate,Middle,Employed,Employed,0.0,15568.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,9,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15377.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,55,Female,3,1,1,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,1042.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,30,Female,2,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,18000.0,15517.0,Scheduled Caste,RESAMPLED_BASELINE
Kancheepuram,03,Urban,5,Female,1,5,4,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,22703.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,63,Female,2,2,8,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,10805.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvarur,18,Rural,32,Male,2,3,12,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,17325.0,58995.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,25,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,35000.0,14495.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,44,Female,2,2,2,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,0.0,13833.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,52,Male,2,1,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,22842.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,85,Female,3,1,2,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,8347.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,32,Male,2,3,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,26527.0,Others,RESAMPLED_BASELINE
Krishnagiri,30,Rural,26,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,11086.0,Scheduled Caste,RESAMPLED_BASELINE
Sivaganga,21,Rural,45,Male,2,1,6,Casual labour in agriculture,Literate,Below Primary,Employed,Employed,0.0,14412.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,35,Female,2,4,7,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,29670.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,53,Male,1,8,3,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,14622.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,34,Male,2,1,3,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,5894.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvarur,18,Rural,35,Female,2,2,6,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,16859.0,Scheduled Caste,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,22,Male,1,5,4,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13910.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,25,Female,1,8,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,21500.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,75,Male,3,1,1,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,15000.0,5250.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,70,Male,2,7,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13763.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,18,Female,1,5,5,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,9033.0,Scheduled Caste,RESAMPLED_BASELINE
Kancheepuram,03,Urban,17,Female,1,5,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8350.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,17,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10853.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,68,Female,2,2,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,17700.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,26,Male,1,5,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,19500.0,9363.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,23,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,22053.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,23,Male,1,5,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,17330.0,11224.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,22,Female,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14844.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,56,Female,2,2,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,13917.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,27,Male,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,25000.0,10667.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,37,Female,2,2,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10609.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,45,Female,2,2,5,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,15467.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,31,Female,2,2,2,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,9260.0,16233.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,37,Female,2,2,4,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,12663.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,22,Female,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,6742.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Urban,64,Female,2,2,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,12725.0,Others,RESAMPLED_BASELINE
Salem,07,Rural,31,Male,2,3,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,18000.0,18350.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,49,Male,2,1,6,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,9579.0,Scheduled Caste,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,65,Female,3,1,2,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12800.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Rural,13,Female,1,5,3,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9251.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,18,Female,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14067.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,41,Female,2,2,6,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,30432.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,47,Male,2,1,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,15682.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,30,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,10600.0,13073.0,Other Backward Class,RESAMPLED_BASELINE
