district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Theni,23,Urban,49,Male,2,1,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,11000.0,6113.0,Scheduled Tribe,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,45,Male,2,1,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,16268.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,14,Male,1,5,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,9200.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,49,Male,2,1,2,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,12642.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Urban,47,Female,2,2,4,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,29700.0,19518.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,36,Female,2,2,5,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,13200.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,29,Male,1,5,2,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,7667.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,17,Female,1,5,2,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,9123.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,70,Female,3,7,5,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15684.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,23,Female,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,22458.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,62,Female,3,1,2,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,4275.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,36,Male,2,1,4,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,9000.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,27,Female,2,4,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,38450.0,51432.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Urban,20,Female,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13213.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Urban,46,Female,2,2,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,8841.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Urban,14,Female,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,48045.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,19,Female,1,5,3,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,7489.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Rural,18,Male,1,6,4,Casual labour in agriculture,Literate,Secondary,Employed,Employed,13100.0,5792.0,Scheduled Caste,RESAMPLED_BASELINE
Namakkal,08,Urban,45,Female,2,1,2,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,6708.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,51,Male,2,1,2,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,8775.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,75,Female,2,2,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8942.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Rural,0,Female,1,6,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,14637.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Urban,17,Female,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8297.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,39,Female,2,2,4,Casual labour in agriculture,Literate,Middle,Employed,Employed,0.0,13205.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Rural,42,Male,2,1,4,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,21413.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,7,Female,1,5,3,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12772.0,Scheduled Caste,RESAMPLED_BASELINE
Virudhunagar,24,Urban,64,Male,2,1,4,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,16750.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,32,Female,2,2,4,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,15142.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,20,Male,1,5,5,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,19247.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,44,Male,2,1,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,14317.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Urban,42,Female,2,2,4,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,10050.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,61,Male,2,1,3,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,9147.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Rural,40,Male,2,1,2,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,8483.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,56,Male,2,1,3,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,19575.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,43,Male,2,1,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,32500.0,15417.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Urban,40,Female,2,2,5,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,21373.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,63,Female,2,2,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8534.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Urban,38,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,8966.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,20,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,6742.0,Scheduled Caste,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,17,Female,1,6,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,14950.0,Others,RESAMPLED_BASELINE
Tenkasi,33,Urban,45,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,50627.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,55,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,42000.0,29448.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,7,Female,1,5,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12417.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,3,Male,1,5,6,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13358.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,58,Male,2,1,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,16537.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Urban,45,Female,2,7,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,12000.0,20828.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,57,Male,2,1,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,10000.0,18937.0,Scheduled Tribe,RESAMPLED_BASELINE
Cuddalore,16,Rural,16,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,8850.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,17,Female,1,5,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10143.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Urban,34,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,19633.0,Other Backward Class,RESAMPLED_BASELINE
The Nilgiris,10,Urban,51,Male,2,1,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,11250.0,6000.0,Scheduled Tribe,RESAMPLED_BASELINE
Tirunelveli,27,Urban,30,Female,2,4,7,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,22817.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,62,Male,2,1,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,21500.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,50,Female,2,2,2,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,5296.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,19,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Unemployed,Unemployed,0.0,12533.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,39,Female,2,2,6,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,28375.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,64,Female,2,2,2,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,15008.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,39,Male,2,1,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,12663.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Urban,72,Male,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3163.0,Scheduled Caste,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,17,Female,1,5,3,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10250.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,33,Female,2,2,3,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,11617.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,73,Male,2,7,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,30432.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,37,Female,2,2,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,16967.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,13,Female,1,5,6,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,28375.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,55,Male,2,1,2,Casual labour in agriculture,Literate,Middle,Employed,Employed,0.0,11075.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,45,Female,3,4,4,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,11175.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Urban,65,Male,2,1,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,19566.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,21,Male,1,5,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,10508.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Urban,7,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12301.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Urban,28,Female,1,5,4,Others,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,16750.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,45,Male,2,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,17835.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,41,Male,2,2,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,9017.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,33,Male,2,1,3,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,12772.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,44,Female,2,2,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,9378.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,68,Male,2,1,3,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,10308.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,45,Female,2,2,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,3000.0,13733.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,55,Female,2,7,6,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,22150.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Urban,50,Female,2,2,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,9200.0,11412.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Urban,4,Male,1,5,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15700.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,10,Male,1,5,3,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10700.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Urban,3,Male,1,5,6,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13500.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,67,Male,2,1,9,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,19645.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,32,Female,2,2,7,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,7000.0,10013.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,31,Female,3,3,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11218.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,20,Female,2,4,3,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,9209.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,19,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12652.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,22,Male,1,1,2,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,10983.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Rural,38,Female,2,2,2,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,8148.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,11,Female,1,5,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,8903.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,27,Male,2,3,7,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,22000.0,18158.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,27,Female,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,10000.0,18527.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,64,Female,3,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,13550.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Urban,61,Female,2,2,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,19566.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,35,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,35000.0,29362.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,10,Male,1,6,6,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,10952.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,30,Female,2,2,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,10692.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,35,Male,2,3,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,15000.0,10147.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,39,Male,2,1,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,18500.0,12700.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,60,Female,2,2,5,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,13842.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,21,Male,1,5,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,10508.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,18,Female,1,5,5,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15310.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,16,Male,1,6,4,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,14127.0,Scheduled Caste,RESAMPLED_BASELINE
Viluppuram,06,Rural,37,Female,2,2,6,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,16725.0,Scheduled Caste,RESAMPLED_BASELINE
Krishnagiri,30,Rural,24,Female,2,4,6,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13530.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,4,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,33568.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,25,Male,2,1,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,17480.0,12144.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,26,Female,2,2,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,25000.0,15500.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Rural,30,Female,1,8,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,8000.0,8558.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Urban,35,Male,2,3,6,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,14233.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,70,Female,3,1,2,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,6288.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Urban,19,Male,1,5,2,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,8000.0,9108.0,Scheduled Caste,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,39,Male,2,1,6,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,15260.0,14973.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,36,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,28500.0,9146.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,39,Female,2,2,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,12437.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,58,Male,2,1,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,9000.0,9423.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,46,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,6000.0,16710.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,28,Male,1,1,1,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,26000.0,15395.0,Others,RESAMPLED_BASELINE
Madurai,22,Urban,74,Female,3,7,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10365.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Urban,41,Female,2,4,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10350.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,6,Female,1,5,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,17647.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,64,Female,2,2,6,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,7500.0,25167.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,48,Female,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,9660.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Urban,37,Female,2,4,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,19537.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,47,Female,2,2,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16933.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,59,Female,3,7,7,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,14286.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,25,Male,1,5,5,Casual labour in agriculture,Literate,Secondary,Employed,Employed,0.0,11733.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,48,Female,2,2,5,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,41120.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Urban,45,Female,2,2,3,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,24328.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,38,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,33333.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,63,Male,2,1,2,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9503.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,30,Male,1,5,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,55789.0,29731.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Urban,11,Male,1,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,15605.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,45,Male,2,1,3,Casual labour in agriculture,Literate,Secondary,Employed,Employed,0.0,10140.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,41,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,35000.0,19902.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Rural,55,Female,2,2,3,Casual labour in agriculture,Literate,Secondary,Employed,Employed,0.0,9430.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,59,Male,2,2,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,4053.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Urban,9,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,18667.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,85,Female,3,7,3,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10405.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Urban,16,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10590.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,58,Female,3,1,1,Casual labour in non-agriculture,Illiterate,Not literate,Unemployed,Unemployed,0.0,3697.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,41,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,58619.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,56,Female,2,2,2,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,7283.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,3,Male,1,5,3,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11772.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,12,Male,1,5,5,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,12700.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,28,Female,2,2,3,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11400.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,65,Male,2,1,6,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,14650.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Urban,45,Female,2,2,2,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,5304.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,23,Male,1,5,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,17330.0,11224.0,Scheduled Caste,RESAMPLED_BASELINE
Thanjavur,19,Urban,0,Male,1,6,8,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,43725.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,7,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15397.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Urban,38,Male,2,1,5,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,6663.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,14,Male,1,5,5,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,6740.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,67,Male,2,2,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,27488.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Rural,26,Female,2,4,3,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,10570.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,53,Female,3,1,1,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,7033.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,46,Female,2,2,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14495.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,10,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13500.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,23,Female,2,4,7,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,31207.0,Others,RESAMPLED_BASELINE
