district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Salem,30,Rural,57,Female,2,5,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,16879.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,01,Urban,28,Female,2,5,5,Casual labour in agriculture,Literate,Primary,Not in labour force,Employed,31.0,19758.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,09,Urban,32,Female,1,1,4,Self-employed in agriculture,Illiterate,Primary,Employed,Not in labour force,0.0,11398.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Mayiladuthurai,06,Urban,18,Male,2,1,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,0.0,29493.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,01,Rural,9,Female,2,1,3,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,66.0,10440.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Ramanathapuram,19,Rural,68,Female,1,4,4,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Unemployed,44.0,22817.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,17,Urban,33,Female,2,1,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16089.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,30,Rural,53,Male,2,1,6,Casual labour in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,0.0,3280.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tiruvannamalai,01,Urban,37,Female,1,2,5,Regular wage/salary earning,Illiterate,Higher Secondary,Employed,Employed,0.0,21752.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Kallakurichi,07,Rural,40,Female,4,5,4,Self-employed in non-agriculture,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,45.0,23566.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Dindigul,29,Urban,62,Male,2,6,3,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Employed,0.0,20261.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,36,Rural,41,Male,1,6,2,Self-employed in non-agriculture,Literate,Below Primary,Employed,Not in labour force,0.0,9848.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,34,Urban,19,Male,2,2,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,18687.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Nagapattinam,09,Urban,9,Female,2,3,13,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Employed,153.0,10517.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,36,Rural,37,Male,2,3,6,Self-employed in non-agriculture,Literate,Primary,Unemployed,Not in labour force,0.0,15084.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Pudukkottai,03,Rural,49,Male,1,2,4,Casual labour in non-agriculture,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,178.0,15010.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Salem,02,Urban,67,Female,2,6,6,Regular wage/salary earning,Illiterate,Higher Secondary,Employed,Employed,0.0,5914.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruppur,02,Rural,41,Male,3,2,3,Casual labour in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,54.0,21098.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tiruchirappalli,02,Urban,24,Male,1,4,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,183.0,17734.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruppur,27,Urban,81,Male,1,7,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13529.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,19,Urban,33,Female,2,2,5,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,182.0,17736.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tirupathur,24,Rural,21,Female,1,6,5,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,35507.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,05,Rural,2,Female,2,4,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,11874.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,20,Rural,9,Male,2,1,5,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,20.0,11734.0,Others,SYNTHETIC_CTGAN_CANDIDATE
Perambalur,02,Rural,47,Female,1,2,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,0.0,61628.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,02,Urban,10,Male,1,2,5,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,4543.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Krishnagiri,20,Rural,82,Female,2,9,2,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Employed,5.0,12175.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,07,Rural,38,Female,2,1,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Employed,0.0,11439.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Dindigul,35,Urban,46,Male,2,1,5,Self-employed in agriculture,Literate,Middle,Unemployed,Not in labour force,0.0,13078.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,06,Rural,12,Male,2,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Employed,31.0,11552.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Sivaganga,01,Urban,42,Female,3,5,5,Casual labour in agriculture,Literate,Middle,Not in labour force,Employed,0.0,10178.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Ranipet,02,Urban,2,Female,2,5,5,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,29.0,14349.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Perambalur,09,Rural,64,Female,1,1,2,Self-employed in agriculture,Illiterate,Middle,Not in labour force,Not in labour force,61.0,13255.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Ramanathapuram,24,Urban,75,Male,2,1,2,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,67.0,20454.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvarur,05,Urban,30,Male,2,2,3,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Not in labour force,0.0,10869.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Theni,23,Urban,0,Female,2,5,12,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,0.0,8818.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Viluppuram,37,Urban,78,Male,1,1,5,Self-employed in non-agriculture,Illiterate,Below Primary,Not in labour force,Not in labour force,48.0,6694.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,22,Urban,46,Male,2,5,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Not in labour force,90.0,15721.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,02,Rural,84,Male,1,1,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Unemployed,0.0,21821.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruchirappalli,07,Urban,35,Female,2,5,5,Regular wage/salary earning,Literate,Secondary,Employed,Employed,215.0,15408.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Mayiladuthurai,19,Urban,55,Female,2,1,6,Self-employed in non-agriculture,Literate,Middle,Unemployed,Employed,0.0,10517.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,19,Urban,84,Female,2,1,5,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Employed,16.0,12509.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Sivaganga,01,Rural,41,Female,1,2,4,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,260.0,22068.0,Others,SYNTHETIC_CTGAN_CANDIDATE
Dharmapuri,33,Rural,12,Male,2,6,6,Self-employed in agriculture,Literate,Not literate,Not in labour force,Employed,249.0,13352.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,13,Urban,45,Male,2,5,3,Self-employed in non-agriculture,Literate,Not literate,Employed,Not in labour force,16289.0,16296.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,30,Urban,88,Male,1,5,8,Regular wage/salary earning,Literate,Secondary,Not in labour force,Employed,368.0,12063.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,02,Rural,58,Male,1,8,5,Casual labour in agriculture,Illiterate,Middle,Not in labour force,Not in labour force,129.0,19978.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Ranipet,03,Rural,58,Female,3,1,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11346.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Krishnagiri,19,Rural,22,Female,2,5,3,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,220.0,10791.0,Scheduled Tribe,SYNTHETIC_CTGAN_CANDIDATE
Pudukkottai,27,Urban,86,Female,2,5,5,Self-employed in agriculture,Literate,Middle,Employed,Not in labour force,95.0,16553.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Sivaganga,31,Rural,38,Female,2,1,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,221.0,32509.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,30,Urban,63,Female,2,5,7,Casual labour in non-agriculture,Literate,Primary,Employed,Not in labour force,0.0,23260.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,01,Urban,62,Female,1,6,4,Casual labour in agriculture,Literate,Middle,Employed,Not in labour force,41280.0,9358.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Coimbatore,12,Rural,97,Male,2,4,5,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,30023.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Namakkal,20,Rural,30,Female,2,5,4,Self-employed in agriculture,Literate,Not literate,Not in labour force,Employed,52.0,13084.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,16,Rural,49,Male,2,4,3,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10514.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Madurai,35,Urban,35,Female,2,1,2,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,9.0,14286.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Kallakurichi,20,Rural,55,Male,2,1,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,6289.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Vellore,02,Rural,29,Female,2,2,2,Self-employed in agriculture,Literate,Not literate,Employed,Not in labour force,0.0,14429.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,22,Rural,6,Male,2,1,3,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,0.0,14211.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,01,Urban,16,Male,2,4,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,34.0,13282.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,12,Urban,27,Male,2,3,3,Others,Literate,Higher Secondary,Not in labour force,Not in labour force,64268.0,12122.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,26,Urban,26,Male,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,23416.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Kanniyakumari,16,Rural,66,Female,2,2,5,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Employed,35.0,18746.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,32,Urban,18,Male,2,2,5,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,8550.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Dharmapuri,01,Rural,40,Male,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Not in labour force,0.0,18833.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Madurai,01,Rural,5,Male,2,1,2,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,227.0,7376.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,18,Rural,51,Female,1,2,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,295.0,21530.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,36,Urban,3,Female,1,2,6,Self-employed in agriculture,Illiterate,Primary,Employed,Not in labour force,0.0,10918.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Dharmapuri,26,Urban,18,Female,2,1,5,Self-employed in non-agriculture,Illiterate,Primary,Employed,Not in labour force,19.0,9632.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Pudukkottai,02,Rural,30,Female,2,5,2,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,104.0,19603.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Dindigul,23,Urban,42,Male,2,4,3,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,130.0,12369.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Kancheepuram,21,Rural,12,Female,1,2,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,66.0,14461.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Theni,12,Rural,54,Male,2,2,2,Self-employed in non-agriculture,Literate,Higher Secondary,Unemployed,Employed,205.0,7298.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,22,Rural,9,Female,2,3,5,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,216.0,23186.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Namakkal,07,Rural,5,Male,2,5,6,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Employed,0.0,14244.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,19,Rural,49,Female,1,5,3,Casual labour in non-agriculture,Literate,Below Primary,Employed,Not in labour force,0.0,17866.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thanjavur,21,Urban,23,Female,2,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,23379.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Ranipet,22,Rural,41,Male,2,2,3,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,24614.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,22,Urban,82,Male,1,1,6,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Employed,0.0,18904.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Pudukkottai,26,Rural,59,Female,1,1,4,Others,Literate,Primary,Employed,Not in labour force,0.0,19187.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Erode,02,Urban,31,Male,1,1,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,18580.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,05,Urban,43,Female,2,5,9,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Employed,142.0,17542.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Sivaganga,11,Urban,63,Male,2,5,3,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Employed,162.0,10553.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruppur,26,Rural,53,Female,2,2,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Not in labour force,0.0,6237.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,26,Urban,13,Male,4,1,2,Regular wage/salary earning,Illiterate,Middle,Not in labour force,Not in labour force,23.0,17069.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thoothukudi,16,Rural,69,Female,2,5,3,Regular wage/salary earning,Illiterate,Primary,Employed,Employed,0.0,19479.0,Scheduled Tribe,SYNTHETIC_CTGAN_CANDIDATE
Madurai,30,Rural,38,Male,2,2,7,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Employed,221.0,25970.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Kancheepuram,07,Rural,17,Female,2,1,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,0.0,18385.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
The Nilgiris,31,Rural,14,Male,2,5,5,Others,Illiterate,Below Primary,Not in labour force,Not in labour force,184.0,16519.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Perambalur,18,Urban,17,Female,2,2,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Not in labour force,0.0,14810.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Kancheepuram,03,Urban,68,Female,1,2,4,Casual labour in agriculture,Literate,Not literate,Employed,Not in labour force,155.0,12855.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,30,Urban,10,Female,1,5,2,Self-employed in non-agriculture,Literate,Secondary,Employed,Not in labour force,0.0,20615.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruchirappalli,24,Urban,50,Male,2,2,3,Casual labour in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,32899.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,15,Rural,104,Female,2,5,4,Casual labour in non-agriculture,Literate,Middle,Unemployed,Employed,232.0,17035.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,11,Urban,48,Male,2,1,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12733.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Krishnagiri,28,Urban,62,Female,1,5,2,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,65.0,15244.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,30,Urban,57,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,310.0,24958.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thoothukudi,22,Rural,28,Male,2,2,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Employed,0.0,21118.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tiruchirappalli,07,Rural,40,Female,2,7,3,Casual labour in non-agriculture,Literate,Higher Secondary,Unemployed,Not in labour force,0.0,15546.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruvannamalai,15,Rural,42,Male,1,2,5,Casual labour in agriculture,Literate,Middle,Employed,Employed,193.0,19024.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Erode,26,Urban,47,Male,1,1,6,Self-employed in non-agriculture,Literate,Secondary,Employed,Not in labour force,172.0,9214.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Ranipet,04,Urban,65,Male,2,6,5,Casual labour in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,21499.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Dindigul,21,Urban,32,Female,1,5,3,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,303.0,16715.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Kancheepuram,01,Rural,60,Male,1,2,2,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,0.0,16645.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tiruppur,33,Rural,66,Female,1,2,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Employed,0.0,7312.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruppur,16,Urban,13,Male,2,5,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,169.0,14534.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thoothukudi,02,Rural,2,Female,1,8,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Unemployed,273.0,13924.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,01,Urban,48,Male,2,2,5,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,6988.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Unknown,29,Rural,29,Male,2,5,5,Self-employed in non-agriculture,Illiterate,Diploma/Certificate,Employed,Unemployed,0.0,8406.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,33,Rural,37,Female,1,1,6,Self-employed in agriculture,Literate,Not literate,Not in labour force,Employed,0.0,14682.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Madurai,02,Rural,25,Female,2,5,2,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Employed,136.0,12230.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Dharmapuri,01,Rural,2,Male,2,1,6,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,7387.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,08,Rural,4,Male,3,5,5,Casual labour in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,111.0,19319.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,02,Urban,57,Female,2,2,3,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,20.0,4400.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,08,Urban,17,Female,2,5,6,Self-employed in agriculture,Literate,Middle,Not in labour force,Unemployed,0.0,5036.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,11,Urban,30,Female,1,5,2,Casual labour in non-agriculture,Literate,Primary,Employed,Not in labour force,308.0,13177.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Dharmapuri,01,Urban,52,Male,1,1,5,Regular wage/salary earning,Literate,Not literate,Not in labour force,Employed,0.0,15798.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Salem,17,Urban,0,Male,1,5,10,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12428.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Madurai,02,Rural,71,Male,2,2,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Employed,23.0,46536.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Tenkasi,33,Urban,11,Male,1,1,2,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,18304.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,29,Urban,3,Female,1,5,3,Self-employed in agriculture,Literate,Not literate,Not in labour force,Employed,0.0,17173.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Vellore,11,Rural,38,Male,1,1,4,Casual labour in agriculture,Literate,Secondary,Employed,Not in labour force,9.0,16625.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Unknown,16,Urban,19,Female,2,2,6,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,11625.0,10503.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Vellore,01,Urban,66,Female,1,1,4,Self-employed in non-agriculture,Illiterate,Primary,Not in labour force,Not in labour force,121.0,38870.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Kallakurichi,07,Urban,29,Female,2,5,5,Self-employed in agriculture,Illiterate,Middle,Employed,Not in labour force,0.0,17343.0,Others,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,11,Urban,40,Female,1,5,5,Self-employed in agriculture,Illiterate,Higher Secondary,Not in labour force,Not in labour force,0.0,15111.0,Scheduled Tribe,SYNTHETIC_CTGAN_CANDIDATE
Unknown,19,Urban,51,Female,3,2,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,76.0,15737.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Chennai,16,Urban,56,Female,2,2,5,Others,Literate,Middle,Not in labour force,Employed,25422.0,9556.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Karur,21,Urban,78,Male,1,5,2,Others,Illiterate,Not literate,Employed,Not in labour force,180.0,17000.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,22,Rural,9,Male,2,2,6,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Employed,0.0,12735.0,Others,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,06,Urban,61,Male,2,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12481.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Theni,29,Urban,12,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Not in labour force,66.0,22383.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Chennai,27,Urban,8,Female,1,5,8,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,87.0,14276.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Cuddalore,11,Rural,16,Male,2,2,6,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,2371.0,14460.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,11,Rural,40,Male,3,5,2,Regular wage/salary earning,Literate,Middle,Not in labour force,Employed,0.0,16536.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Ranipet,35,Urban,3,Male,1,1,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Not in labour force,0.0,11087.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Ranipet,19,Urban,66,Male,1,1,4,Self-employed in agriculture,Illiterate,Below Primary,Not in labour force,Unemployed,321.0,22453.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Viluppuram,26,Urban,42,Male,2,4,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Unemployed,0.0,9653.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Krishnagiri,29,Rural,8,Male,1,5,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,33.0,9900.0,Scheduled Caste,SYNTHETIC_CTGAN_CANDIDATE
Tiruvannamalai,31,Urban,25,Male,1,5,5,Regular wage/salary earning,Literate,Secondary,Employed,Not in labour force,0.0,10692.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
Thiruvallur,02,Rural,41,Female,2,7,5,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Employed,0.0,16515.0,Other Backward Class,SYNTHETIC_CTGAN_CANDIDATE
