district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Chennai,02,Urban,22,Male,1,5,6,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,8200.0,17122.0,Scheduled Caste,RESAMPLED_BASELINE
Viluppuram,06,Rural,90,Male,2,1,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9033.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,47,Male,2,1,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,10143.0,Scheduled Caste,RESAMPLED_BASELINE
Theni,23,Urban,3,Male,1,5,5,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,17623.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,18,Female,1,5,3,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12437.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,21,Female,2,4,5,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11578.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,32,Male,2,1,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,43550.0,46860.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,7,Female,1,5,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16835.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Rural,55,Female,2,2,3,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,14112.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Rural,43,Female,2,2,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,14683.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,7,Male,1,6,5,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15397.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,56,Female,2,2,2,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,7283.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,15,Female,1,5,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,17526.0,Others,RESAMPLED_BASELINE
Mayiladuthurai,38,Urban,14,Male,1,5,3,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,17358.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,65,Male,2,1,6,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,10952.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Urban,64,Female,3,7,4,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13128.0,Others,RESAMPLED_BASELINE
Tenkasi,33,Rural,0,Male,1,8,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12262.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,52,Female,3,1,1,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,3428.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,38,Male,2,1,5,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,25000.0,22953.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,52,Male,1,5,6,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,14355.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,29,Female,2,2,4,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10648.0,Other Backward Class,RESAMPLED_BASELINE
The Nilgiris,10,Rural,11,Female,1,6,6,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,16843.0,Scheduled Tribe,RESAMPLED_BASELINE
Virudhunagar,24,Rural,17,Male,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,16083.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,54,Male,2,1,5,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,14844.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,17,Male,1,5,3,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,5528.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,27,Male,1,1,1,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,45000.0,8000.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,41,Male,2,1,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,25000.0,6580.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,54,Male,2,1,5,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,14844.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Rural,45,Female,2,1,3,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,11397.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,22,Female,1,5,6,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,17620.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,49,Female,2,2,4,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13210.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,34,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,11683.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,55,Female,2,2,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8450.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruppur,32,Urban,32,Male,1,1,1,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,20690.0,11633.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,41,Female,2,2,3,Casual labour in agriculture,Literate,Middle,Employed,Employed,0.0,7969.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,35,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,35000.0,29362.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,49,Male,2,1,3,Casual labour in agriculture,Literate,Below Primary,Employed,Employed,0.0,11873.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Rural,53,Female,2,2,3,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,8278.0,Scheduled Caste,RESAMPLED_BASELINE
Virudhunagar,24,Rural,40,Male,2,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,10332.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,55,Female,2,2,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,10722.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Rural,47,Female,2,2,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,7550.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,50,Male,2,1,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,26167.0,Scheduled Caste,RESAMPLED_BASELINE
Tenkasi,33,Rural,79,Male,2,1,2,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,25680.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Rural,54,Male,2,1,4,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,16212.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,36,Male,1,1,1,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,16500.0,9083.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,62,Female,2,2,2,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8225.0,Scheduled Caste,RESAMPLED_BASELINE
Theni,23,Rural,2,Female,1,6,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15369.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,37,Female,2,2,4,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,11317.0,Scheduled Caste,RESAMPLED_BASELINE
Kancheepuram,03,Rural,8,Female,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,30860.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,17,Female,1,5,3,Casual labour in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,12480.0,Scheduled Caste,RESAMPLED_BASELINE
Thanjavur,19,Urban,33,Female,2,1,2,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,53048.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,44,Female,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,32923.0,Others,RESAMPLED_BASELINE
Kancheepuram,03,Rural,30,Female,2,2,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,19141.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,7,Female,1,5,6,Casual labour in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,7683.0,Scheduled Caste,RESAMPLED_BASELINE
Virudhunagar,24,Urban,12,Female,1,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9792.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,23,Male,1,6,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,10000.0,16700.0,Others,RESAMPLED_BASELINE
Erode,09,Rural,6,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15755.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,28,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,20000.0,19013.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,8,Female,1,6,6,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13585.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,38,Female,2,2,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,5528.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,23,Female,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,22202.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,38,Female,2,2,6,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,16977.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Rural,24,Female,1,5,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,6500.0,6777.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Urban,23,Female,2,4,6,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,35383.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Rural,46,Female,2,2,6,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,14418.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,19,Female,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12435.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,57,Male,4,3,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,10125.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,6,Female,1,5,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11753.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,7,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16675.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,42,Male,1,1,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12302.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,37,Male,2,1,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,13680.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,46,Male,2,1,3,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,16142.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Rural,23,Male,1,5,2,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,9320.0,Scheduled Caste,RESAMPLED_BASELINE
Kancheepuram,03,Urban,78,Female,3,1,1,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,12855.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,54,Female,3,1,1,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,3007.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,4,Male,1,6,7,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9800.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,75,Female,2,2,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3480.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,47,Male,2,1,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,10143.0,Scheduled Caste,RESAMPLED_BASELINE
Ranipet,35,Rural,58,Female,3,1,2,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,4271.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,2,Male,1,6,7,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,31207.0,Others,RESAMPLED_BASELINE
Salem,07,Rural,70,Male,2,1,3,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3900.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,41,Male,2,1,5,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,13417.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,25,Male,1,5,3,Regular wage/salary earning,Literate,Secondary,Employed,Employed,15000.0,15608.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,15,Female,1,6,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,16217.0,Other Backward Class,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,48,Female,2,2,6,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,15753.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,37,Male,2,1,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,9133.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Urban,24,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,21000.0,11571.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,7,Female,1,5,6,Casual labour in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,7683.0,Scheduled Caste,RESAMPLED_BASELINE
Virudhunagar,24,Rural,12,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12663.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,14,Male,1,5,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,21114.0,Other Backward Class,RESAMPLED_BASELINE
Kallakurichi,34,Urban,10,Male,1,5,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,18367.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,4,Male,1,5,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15682.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Urban,1,Male,1,6,13,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,40392.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,80,Female,3,7,3,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,14072.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,61,Female,2,2,2,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,7624.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,45,Male,2,1,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,12000.0,9200.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,32,Male,2,8,8,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,15000.0,17738.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,16,Female,1,5,3,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,6423.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,36,Female,2,2,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,14973.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,75,Female,3,7,4,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9491.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,60,Female,3,1,4,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,15350.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,30,Male,1,5,8,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,22000.0,35417.0,Scheduled Caste,RESAMPLED_BASELINE
Vellore,04,Rural,34,Female,3,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,5500.0,8486.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,13,Male,1,6,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,11075.0,Scheduled Caste,RESAMPLED_BASELINE
Mayiladuthurai,38,Urban,10,Female,1,5,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,15987.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Rural,62,Male,2,1,2,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,9783.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,40,Male,2,3,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,21000.0,16963.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,45,Female,2,2,2,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12377.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,17,Female,1,5,3,Casual labour in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,12480.0,Scheduled Caste,RESAMPLED_BASELINE
Ranipet,35,Rural,38,Female,2,2,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,5528.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,33,Female,2,2,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,24408.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Urban,2,Female,1,5,6,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13500.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Rural,70,Female,2,2,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8685.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,2,Female,1,5,3,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11400.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,69,Female,3,1,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10283.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Urban,42,Female,2,2,5,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,16800.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,35,Female,2,4,5,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,17248.0,Scheduled Caste,RESAMPLED_BASELINE
Tenkasi,33,Rural,19,Male,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,7620.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruppur,32,Urban,42,Male,2,1,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,17220.0,14836.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,54,Male,2,1,3,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,15608.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,10,Male,1,5,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11177.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,55,Female,2,1,2,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,7330.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,37,Female,2,2,4,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,11823.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,10,Male,1,5,3,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10700.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,15,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10519.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Urban,28,Female,2,2,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,8123.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,35,Female,2,4,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,16120.0,Others,RESAMPLED_BASELINE
Chennai,02,Urban,50,Female,2,4,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,22000.0,22703.0,Others,RESAMPLED_BASELINE
Tenkasi,33,Rural,0,Male,1,8,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12262.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,20,Male,1,5,11,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,31142.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,19,Male,1,5,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10807.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Rural,29,Female,2,4,6,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15369.0,Scheduled Caste,RESAMPLED_BASELINE
Chennai,02,Urban,8,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,20867.0,Scheduled Caste,RESAMPLED_BASELINE
Pudukkottai,20,Rural,16,Male,1,5,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,8831.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,19,Male,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,7620.0,Scheduled Caste,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,45,Male,2,1,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,16268.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,12,Male,1,5,3,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,18725.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,40,Female,2,1,3,Casual labour in agriculture,Literate,Secondary,Employed,Employed,0.0,7665.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Urban,45,Male,2,1,4,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,12362.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Urban,33,Male,2,1,3,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,6255.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,7,Female,1,5,7,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10013.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,28,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,15000.0,15377.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,32,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,45000.0,15625.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,33,Male,2,2,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,16500.0,13753.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Urban,71,Male,3,1,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,25883.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,14,Male,1,5,5,Casual labour in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,8392.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Urban,40,Male,2,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,18675.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,64,Male,2,1,7,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,22917.0,Other Backward Class,RESAMPLED_BASELINE
Ranipet,35,Rural,57,Male,2,1,5,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,8147.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,40,Male,2,1,4,Casual labour in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,11177.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,26,Female,2,4,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,23100.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,55,Male,2,1,4,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,11086.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Urban,50,Male,2,1,4,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,13583.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,60,Male,2,7,8,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,18563.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,8,Female,1,5,3,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,25517.0,Other Backward Class,RESAMPLED_BASELINE
Vellore,04,Rural,29,Female,2,2,6,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,10861.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,47,Female,2,2,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,17038.0,Other Backward Class,RESAMPLED_BASELINE
