district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Salem,02,Urban,7,Female,1,4,5,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,20867.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thoothukudi,01,Rural,71,Female,2,1,4,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,11888.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,27,Rural,52,Female,3,1,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,15785.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Mayiladuthurai,02,Urban,30,Male,2,5,6,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,26403.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,19,Urban,55,Male,2,5,6,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,17075.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,08,Urban,63,Female,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,15000.0,9673.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,28,Urban,38,Male,2,5,2,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13134.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,37,Urban,7,Female,1,6,4,Regular wage/salary earning,Illiterate,Secondary,Not in labour force,Not in labour force,0.0,12050.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,29,Rural,9,Female,1,5,4,Casual labour in agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,8725.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,09,Urban,68,Male,3,1,4,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,9251.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,24,Urban,25,Male,2,5,6,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,18000.0,9725.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,01,Rural,33,Male,1,1,4,Self-employed in non-agriculture,Illiterate,Secondary,Employed,Employed,0.0,34463.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,26,Rural,37,Female,2,1,3,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,12223.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,01,Rural,55,Female,2,2,5,Self-employed in agriculture,Illiterate,Primary,Not in labour force,Not in labour force,0.0,30375.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,20,Rural,39,Female,2,3,3,Others,Literate,Diploma/Certificate,Employed,Employed,0.0,7116.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,33,Rural,29,Male,2,2,4,Others,Literate,Not literate,Not in labour force,Not in labour force,0.0,9718.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,18,Urban,75,Male,3,1,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,14000.0,14485.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,32,Rural,25,Female,1,5,4,Casual labour in non-agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,3517.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,20,Rural,30,Male,1,5,4,Others,Literate,Middle,Employed,Employed,0.0,10508.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,16,Urban,18,Female,1,7,5,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,12321.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,07,Urban,66,Male,2,1,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,5218.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,09,Rural,13,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,7116.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,33,Rural,26,Female,1,1,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12265.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Viluppuram,24,Rural,55,Male,2,1,5,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,26858.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ranipet,04,Urban,52,Female,2,3,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10288.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,23,Urban,62,Male,2,1,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,8150.0,25517.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,31,Urban,23,Male,2,5,5,Self-employed in non-agriculture,Literate,Primary,Unemployed,Unemployed,0.0,16725.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Virudhunagar,23,Urban,12,Female,1,5,6,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,28925.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,09,Rural,21,Male,1,1,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,9422.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,18,Urban,9,Male,1,8,12,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,8600.0,30860.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Namakkal,01,Urban,0,Male,1,5,6,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,28892.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvarur,30,Rural,24,Female,1,2,4,Others,Illiterate,Middle,Employed,Employed,0.0,20122.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,32,Urban,15,Female,1,2,3,Others,Illiterate,Middle,Not in labour force,Not in labour force,0.0,8242.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruppur,23,Rural,30,Female,1,7,4,Regular wage/salary earning,Illiterate,Primary,Not in labour force,Not in labour force,0.0,3944.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Mayiladuthurai,37,Urban,48,Male,1,2,4,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,8568.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,07,Rural,20,Female,2,2,5,Self-employed in agriculture,Literate,Not literate,Employed,Employed,15000.0,17133.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Unknown,19,Urban,30,Male,2,1,3,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,9633.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,04,Urban,57,Female,2,2,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,14830.0,10327.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,09,Urban,44,Male,2,5,5,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,22000.0,12498.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,35,Rural,7,Female,1,5,4,Regular wage/salary earning,Illiterate,Secondary,Employed,Employed,0.0,11983.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,27,Rural,23,Male,1,2,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,17183.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvallur,07,Rural,45,Female,1,1,2,Regular wage/salary earning,Illiterate,Below Primary,Employed,Employed,0.0,12447.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,21,Rural,20,Female,1,1,4,Regular wage/salary earning,Literate,Not literate,Employed,Employed,0.0,20500.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,19,Rural,42,Male,1,1,1,Others,Literate,Secondary,Employed,Employed,0.0,3013.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,20,Rural,30,Female,1,5,3,Regular wage/salary earning,Illiterate,Below Primary,Employed,Employed,0.0,4715.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Ariyalur,29,Urban,6,Male,1,2,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,14395.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,20,Urban,39,Female,2,5,5,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,65125.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,31,Rural,24,Male,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,11940.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,07,Rural,16,Female,1,1,3,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,18227.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kanniyakumari,33,Urban,36,Male,1,2,1,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,5948.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,18,Urban,44,Male,2,2,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9219.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,03,Urban,8,Female,2,5,6,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,17854.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,09,Rural,25,Male,2,1,2,Self-employed in non-agriculture,Illiterate,Below Primary,Employed,Employed,0.0,27332.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,05,Urban,39,Female,2,2,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10525.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thoothukudi,28,Urban,56,Female,3,3,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,19387.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,06,Urban,14,Male,2,6,6,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13417.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,04,Urban,23,Female,2,3,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,16613.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Unknown,33,Urban,9,Female,1,3,3,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13242.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,20,Urban,41,Female,2,2,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,19503.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,19,Urban,30,Male,2,5,6,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,10828.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,30,Urban,12,Male,2,7,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,21800.0,11910.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Perambalur,21,Rural,18,Male,1,4,2,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,3180.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,32,Rural,2,Female,1,5,2,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15935.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruppur,21,Rural,2,Male,1,2,1,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,8379.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Nagapattinam,18,Urban,5,Male,1,3,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,13027.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,27,Rural,40,Male,2,1,9,Self-employed in agriculture,Illiterate,Primary,Employed,Employed,0.0,25850.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,04,Urban,63,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,25550.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Pudukkottai,28,Urban,25,Male,2,4,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,37285.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Namakkal,31,Rural,45,Female,1,2,4,Regular wage/salary earning,Illiterate,Secondary,Employed,Employed,0.0,21543.0,Others,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,26,Rural,42,Male,1,1,3,Casual labour in agriculture,Illiterate,Middle,Employed,Employed,0.0,8180.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,05,Rural,25,Female,1,1,4,Casual labour in non-agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,11300.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Viluppuram,24,Urban,37,Male,2,2,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13842.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,22,Urban,31,Female,2,5,6,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,20943.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,21,Rural,27,Female,2,2,4,Regular wage/salary earning,Illiterate,Secondary,Not in labour force,Not in labour force,0.0,12498.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,23,Urban,43,Male,3,2,2,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,22073.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Namakkal,02,Rural,23,Female,1,2,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,15043.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,03,Urban,50,Male,2,2,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,14200.0,16132.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,35,Urban,42,Female,1,5,7,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14412.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,14,Rural,34,Female,1,2,3,Others,Literate,Not literate,Not in labour force,Not in labour force,0.0,17117.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Theni,30,Urban,47,Female,2,5,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,9750.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,02,Rural,52,Female,2,1,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,8128.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thoothukudi,30,Urban,11,Female,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,8067.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thoothukudi,01,Rural,25,Female,2,5,4,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,14355.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,14,Rural,21,Female,1,5,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,5371.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,24,Urban,76,Female,2,2,2,Casual labour in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,10175.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,16,Rural,32,Female,2,1,2,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,8460.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,01,Rural,40,Female,2,2,3,Regular wage/salary earning,Literate,Primary,Not in labour force,Employed,0.0,12813.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,06,Rural,25,Female,1,4,3,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,22575.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,07,Rural,19,Female,1,5,4,Casual labour in agriculture,Illiterate,Secondary,Employed,Employed,0.0,8749.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Perambalur,07,Urban,33,Female,2,3,4,Self-employed in non-agriculture,Illiterate,Higher Secondary,Not in labour force,Not in labour force,0.0,8367.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
The Nilgiris,21,Urban,58,Male,2,2,3,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,6580.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,24,Rural,39,Female,1,1,2,Casual labour in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,6342.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,21,Urban,33,Male,2,5,9,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,10500.0,25642.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kanniyakumari,07,Rural,24,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,12711.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Coimbatore,02,Rural,62,Female,2,4,4,Casual labour in non-agriculture,Illiterate,Secondary,Employed,Employed,0.0,7037.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvarur,11,Urban,68,Female,3,1,2,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,10046.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Salem,33,Rural,65,Female,2,1,3,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,0.0,8058.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,26,Urban,30,Female,2,5,8,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,9000.0,58995.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Dindigul,02,Urban,15,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,15200.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,22,Rural,30,Female,2,1,3,Casual labour in agriculture,Literate,Middle,Employed,Employed,0.0,7237.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,19,Rural,16,Male,1,3,2,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,10875.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Sivaganga,24,Urban,19,Female,2,5,5,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,16596.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,19,Urban,1,Female,1,6,5,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,33568.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thoothukudi,07,Rural,50,Female,1,1,4,Others,Illiterate,Below Primary,Employed,Employed,0.0,10639.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kallakurichi,16,Rural,33,Male,1,6,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13882.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Unknown,21,Urban,14,Male,1,4,10,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,23179.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,05,Rural,6,Male,1,7,4,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,19533.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Viluppuram,22,Urban,43,Male,2,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11133.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,31,Rural,17,Male,1,5,3,Casual labour in non-agriculture,Literate,Not literate,Employed,Employed,0.0,11680.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Namakkal,37,Urban,23,Male,2,2,3,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,9180.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thiruvarur,17,Urban,30,Male,1,2,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,7458.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tirunelveli,21,Rural,50,Female,2,5,4,Self-employed in agriculture,Illiterate,Below Primary,Not in labour force,Not in labour force,0.0,27109.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,01,Rural,5,Female,1,3,7,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,19387.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Viluppuram,24,Urban,26,Female,1,8,3,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,10688.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Krishnagiri,13,Rural,28,Male,1,2,6,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,25775.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,22,Rural,54,Female,2,1,2,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,8692.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kancheepuram,33,Urban,22,Male,2,5,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17008.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thoothukudi,35,Rural,39,Female,1,1,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,14233.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Madurai,03,Urban,79,Male,3,1,4,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,13180.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,07,Urban,55,Male,2,1,3,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,52480.0,10638.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,35,Rural,27,Female,2,5,3,Casual labour in agriculture,Illiterate,Primary,Employed,Employed,0.0,5128.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruvannamalai,23,Urban,33,Male,2,2,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,15473.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kanniyakumari,23,Urban,57,Male,3,2,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,15575.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Cuddalore,20,Rural,6,Female,1,7,6,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10613.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,22,Rural,54,Male,2,1,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,5913.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,38,Rural,13,Female,1,8,13,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,25642.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,13,Urban,17,Male,2,5,4,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,15987.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Thanjavur,13,Rural,19,Female,1,1,2,Casual labour in non-agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,8773.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tenkasi,35,Urban,25,Male,1,3,6,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,4011.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Erode,27,Urban,8,Female,1,1,5,Others,Literate,Not literate,Not in labour force,Not in labour force,0.0,27332.0,Scheduled Caste,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Kallakurichi,16,Urban,30,Female,2,5,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12303.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Tiruchirappalli,36,Rural,36,Male,1,5,6,Others,Literate,Not literate,Employed,Employed,0.0,14450.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
Chennai,35,Rural,42,Female,2,1,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,15154.0,Other Backward Class,SYNTHETIC_GAUSSIAN_COPULA_CANDIDATE
