synthetic_person_id,district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group
TN-SYN-P-000000159,Coimbatore,22,Urban,5,Male,2,5,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,10000.0,10828.0,Other Backward Class
TN-SYN-P-000000160,Dharmapuri,02,Urban,43,Male,2,3,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,8278.0,Scheduled Caste
TN-SYN-P-000000161,Tiruchirappalli,36,Rural,56,Female,2,1,1,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,8775.0,Other Backward Class
TN-SYN-P-000000162,Erode,03,Urban,61,Male,2,2,4,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,8658.0,Scheduled Caste
TN-SYN-P-000000163,Sivaganga,25,Urban,36,Male,1,7,4,Self-employed in agriculture,Literate,Secondary,Unemployed,Unemployed,0.0,7400.0,Scheduled Caste
TN-SYN-P-000000164,Tenkasi,22,Rural,49,Male,1,2,5,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,16720.0,Other Backward Class
TN-SYN-P-000000165,Thiruvallur,33,Urban,45,Female,2,3,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13989.0,Scheduled Caste
TN-SYN-P-000000166,Salem,27,Urban,48,Male,2,5,2,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,9798.0,Scheduled Caste
TN-SYN-P-000000167,Namakkal,05,Rural,4,Male,1,5,4,Others,Literate,Not literate,Not in labour force,Not in labour force,0.0,14926.0,Other Backward Class
TN-SYN-P-000000168,Thoothukudi,02,Rural,25,Male,1,2,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,16418.0,Other Backward Class
TN-SYN-P-000000169,Thoothukudi,22,Urban,57,Female,3,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,20725.0,Others
TN-SYN-P-000000170,Kanniyakumari,28,Rural,43,Female,2,1,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,8000.0,9131.0,Other Backward Class
TN-SYN-P-000000171,Ramanathapuram,28,Rural,40,Female,1,1,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12897.0,Other Backward Class
TN-SYN-P-000000172,Pudukkottai,20,Rural,11,Male,1,1,4,Others,Illiterate,Diploma/Certificate,Employed,Employed,0.0,10643.0,Other Backward Class
TN-SYN-P-000000173,Chennai,08,Urban,38,Male,2,7,8,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,34425.0,Other Backward Class
TN-SYN-P-000000174,Thiruvallur,24,Rural,66,Male,2,2,4,Others,Literate,Diploma/Certificate,Employed,Employed,0.0,10552.0,Other Backward Class
TN-SYN-P-000000175,Tiruvannamalai,09,Rural,2,Male,1,7,4,Regular wage/salary earning,Illiterate,Middle,Employed,Not in labour force,0.0,15650.0,Other Backward Class
TN-SYN-P-000000176,Kallakurichi,21,Rural,26,Female,2,6,4,Self-employed in agriculture,Illiterate,Middle,Employed,Employed,0.0,18146.0,Other Backward Class
TN-SYN-P-000000177,Tirunelveli,24,Rural,32,Male,1,1,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,18453.0,Other Backward Class
TN-SYN-P-000000178,Mayiladuthurai,33,Rural,49,Male,2,5,6,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,15417.0,Other Backward Class
TN-SYN-P-000000179,Ranipet,02,Urban,29,Male,2,5,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12422.0,Scheduled Caste
TN-SYN-P-000000180,Thanjavur,16,Rural,42,Male,2,5,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,17038.0,Scheduled Caste
TN-SYN-P-000000181,Ramanathapuram,07,Rural,48,Female,1,1,6,Casual labour in non-agriculture,Literate,Not literate,Employed,Employed,0.0,16158.0,Other Backward Class
TN-SYN-P-000000182,Tirunelveli,20,Urban,25,Female,3,1,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,16900.0,Scheduled Caste
TN-SYN-P-000000183,Tiruchirappalli,29,Rural,18,Female,2,2,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10145.0,Other Backward Class
TN-SYN-P-000000184,Thanjavur,16,Urban,33,Male,3,2,6,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,14950.0,Other Backward Class
TN-SYN-P-000000185,Thiruvarur,15,Rural,65,Female,2,2,4,Regular wage/salary earning,Illiterate,Primary,Not in labour force,Not in labour force,0.0,9358.0,Other Backward Class
TN-SYN-P-000000186,Erode,24,Rural,12,Female,1,5,4,Others,Literate,Not literate,Not in labour force,Not in labour force,0.0,18928.0,Other Backward Class
TN-SYN-P-000000187,Thanjavur,30,Urban,11,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,16428.0,Other Backward Class
TN-SYN-P-000000188,Kallakurichi,28,Urban,2,Male,1,5,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,17073.0,Other Backward Class
TN-SYN-P-000000189,Sivaganga,06,Urban,50,Male,2,2,5,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,13608.0,Scheduled Caste
TN-SYN-P-000000190,Thanjavur,34,Rural,42,Male,2,1,3,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,12302.0,Other Backward Class
TN-SYN-P-000000191,Vellore,34,Rural,30,Female,1,4,2,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,6742.0,Other Backward Class
TN-SYN-P-000000192,Cuddalore,26,Urban,55,Female,2,1,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,8708.0,Other Backward Class
TN-SYN-P-000000193,Viluppuram,32,Urban,13,Male,2,1,5,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,19645.0,Other Backward Class
TN-SYN-P-000000194,Coimbatore,01,Urban,36,Female,2,2,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Employed,0.0,12038.0,Other Backward Class
TN-SYN-P-000000195,Tiruvannamalai,07,Urban,67,Male,2,1,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,8297.0,Other Backward Class
TN-SYN-P-000000196,Coimbatore,01,Urban,52,Male,2,4,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,15310.0,Other Backward Class
TN-SYN-P-000000197,Thiruvallur,10,Urban,32,Female,2,1,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,29604.0,Other Backward Class
TN-SYN-P-000000198,Thoothukudi,23,Urban,29,Male,2,2,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,24753.0,Scheduled Caste
TN-SYN-P-000000199,Thoothukudi,33,Rural,48,Female,2,2,5,Self-employed in non-agriculture,Illiterate,Primary,Employed,Employed,0.0,25752.0,Other Backward Class
TN-SYN-P-000000200,Ariyalur,16,Urban,67,Male,3,2,3,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,27000.0,8633.0,Scheduled Caste
TN-SYN-P-000000201,Tiruppur,20,Rural,29,Male,2,1,4,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,11335.0,Other Backward Class
TN-SYN-P-000000202,Ranipet,02,Rural,62,Female,2,1,2,Self-employed in agriculture,Illiterate,Secondary,Employed,Employed,0.0,10730.0,Other Backward Class
TN-SYN-P-000000203,Tiruvannamalai,18,Urban,46,Male,2,2,6,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,28000.0,19673.0,Other Backward Class
TN-SYN-P-000000204,Ranipet,12,Rural,63,Female,2,1,1,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,8058.0,Other Backward Class
TN-SYN-P-000000205,Thanjavur,33,Urban,18,Female,1,7,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,15633.0,Other Backward Class
TN-SYN-P-000000206,Chennai,30,Rural,13,Male,1,2,6,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,12800.0,38967.0,Scheduled Caste
TN-SYN-P-000000207,Vellore,25,Rural,15,Male,1,1,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,14300.0,Other Backward Class
TN-SYN-P-000000208,Madurai,26,Urban,59,Male,3,1,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,14898.0,Other Backward Class
TN-SYN-P-000000209,Madurai,06,Urban,53,Male,2,1,2,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,8433.0,Scheduled Caste
TN-SYN-P-000000210,Tenkasi,29,Rural,70,Female,3,2,1,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,6350.0,Other Backward Class
TN-SYN-P-000000211,Thoothukudi,29,Rural,32,Female,2,5,7,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,27077.0,Others
TN-SYN-P-000000212,Tenkasi,15,Urban,45,Female,3,2,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11877.0,Other Backward Class
TN-SYN-P-000000213,Virudhunagar,28,Urban,39,Female,2,5,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10860.0,Others
TN-SYN-P-000000214,Chennai,02,Rural,17,Male,1,3,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,13535.0,Scheduled Caste
TN-SYN-P-000000215,Salem,02,Urban,42,Male,2,2,7,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,9000.0,16110.0,Other Backward Class
TN-SYN-P-000000216,Cuddalore,28,Urban,47,Male,2,5,8,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,17079.0,Scheduled Caste
TN-SYN-P-000000217,Erode,02,Urban,10,Male,2,2,5,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,12000.0,22477.0,Scheduled Caste
TN-SYN-P-000000218,Viluppuram,21,Rural,35,Female,2,1,2,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,8388.0,Other Backward Class
TN-SYN-P-000000219,Unknown,07,Urban,38,Male,1,2,2,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,37450.0,12461.0,Other Backward Class
TN-SYN-P-000000220,Mayiladuthurai,01,Urban,47,Female,2,5,4,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,10778.0,Other Backward Class
TN-SYN-P-000000221,Tiruvannamalai,09,Urban,7,Male,1,6,6,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,13517.0,Others
TN-SYN-P-000000222,Ranipet,26,Urban,55,Male,3,1,2,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9000.0,Scheduled Caste
TN-SYN-P-000000223,Coimbatore,27,Rural,44,Female,2,6,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,12667.0,Scheduled Caste
TN-SYN-P-000000224,Thanjavur,31,Rural,5,Female,1,5,4,Regular wage/salary earning,Literate,Not literate,Employed,Employed,0.0,17297.0,Other Backward Class
TN-SYN-P-000000225,Kanniyakumari,02,Rural,59,Female,2,2,5,Regular wage/salary earning,Literate,Higher Secondary,Employed,Employed,0.0,16805.0,Other Backward Class
TN-SYN-P-000000226,Nagapattinam,25,Urban,48,Female,1,5,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,9000.0,19575.0,Scheduled Caste
TN-SYN-P-000000227,Virudhunagar,02,Rural,34,Female,1,1,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,21355.0,Other Backward Class
TN-SYN-P-000000228,Thanjavur,19,Rural,27,Female,1,3,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11550.0,Other Backward Class
TN-SYN-P-000000229,Dindigul,36,Urban,39,Male,2,2,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,16955.0,Scheduled Caste
TN-SYN-P-000000230,Tiruppur,25,Rural,3,Female,1,6,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,8961.0,Other Backward Class
TN-SYN-P-000000231,Tirupathur,20,Rural,5,Female,1,5,1,Regular wage/salary earning,Illiterate,Below Primary,Employed,Employed,0.0,17922.0,Other Backward Class
TN-SYN-P-000000232,Tiruppur,16,Rural,1,Female,1,6,5,Casual labour in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10557.0,Other Backward Class
TN-SYN-P-000000233,Dindigul,02,Urban,23,Male,1,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,23912.0,Other Backward Class
TN-SYN-P-000000234,Chennai,25,Rural,12,Female,1,1,4,Casual labour in non-agriculture,Illiterate,Primary,Employed,Employed,0.0,9280.0,Other Backward Class
TN-SYN-P-000000235,Tiruvannamalai,26,Rural,54,Female,2,2,2,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,6992.0,Scheduled Caste
TN-SYN-P-000000236,Pudukkottai,08,Urban,6,Female,1,7,4,Casual labour in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,10006.0,Scheduled Caste
TN-SYN-P-000000237,Pudukkottai,07,Urban,49,Male,1,5,2,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17044.0,Other Backward Class
TN-SYN-P-000000238,Kancheepuram,20,Urban,59,Male,3,1,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,29604.0,Other Backward Class
TN-SYN-P-000000239,Kancheepuram,21,Rural,16,Female,1,5,6,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,30359.0,Other Backward Class
TN-SYN-P-000000240,Pudukkottai,11,Urban,8,Female,1,4,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,7571.0,Other Backward Class
TN-SYN-P-000000241,Dindigul,30,Urban,6,Male,1,4,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,19000.0,15517.0,Scheduled Caste
TN-SYN-P-000000242,Chennai,02,Urban,65,Male,3,5,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,18733.0,Other Backward Class
TN-SYN-P-000000243,Thiruvallur,22,Urban,2,Female,1,8,6,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,38360.0,Scheduled Caste
TN-SYN-P-000000244,Madurai,21,Urban,50,Male,2,1,1,Casual labour in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,3047.0,Scheduled Caste
TN-SYN-P-000000245,Kanniyakumari,30,Urban,46,Male,2,6,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,13500.0,20552.0,Other Backward Class
TN-SYN-P-000000246,Ariyalur,01,Urban,22,Male,2,2,2,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9428.0,Scheduled Caste
TN-SYN-P-000000247,Tirunelveli,28,Urban,42,Female,2,6,6,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,26043.0,Other Backward Class
TN-SYN-P-000000248,Tiruchirappalli,34,Rural,35,Female,2,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,6903.0,Other Backward Class
TN-SYN-P-000000249,Sivaganga,16,Rural,75,Male,3,1,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,15717.0,Other Backward Class
TN-SYN-P-000000250,Ariyalur,02,Urban,70,Female,3,1,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,19986.0,Scheduled Caste
TN-SYN-P-000000251,Tirunelveli,36,Rural,34,Female,2,1,3,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,13132.0,Other Backward Class
TN-SYN-P-000000252,Madurai,22,Rural,36,Female,2,3,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,36843.0,Other Backward Class
TN-SYN-P-000000253,Ramanathapuram,16,Rural,56,Female,2,1,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,50046.0,Scheduled Caste
TN-SYN-P-000000254,Salem,08,Rural,55,Female,2,1,1,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,10320.0,Scheduled Caste
TN-SYN-P-000000255,Kallakurichi,03,Urban,3,Female,1,6,13,Self-employed in agriculture,Illiterate,Middle,Not in labour force,Not in labour force,0.0,69233.0,Other Backward Class
TN-SYN-P-000000256,Chennai,25,Rural,66,Male,2,1,4,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,17738.0,Other Backward Class
TN-SYN-P-000000257,Viluppuram,15,Urban,50,Male,2,5,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10024.0,Scheduled Caste
TN-SYN-P-000000258,Virudhunagar,28,Rural,45,Female,1,1,4,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,10286.0,Other Backward Class
TN-SYN-P-000000259,Perambalur,30,Rural,27,Female,1,2,6,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12369.0,Other Backward Class
TN-SYN-P-000000260,Kanniyakumari,34,Urban,23,Male,2,6,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,28375.0,Other Backward Class
TN-SYN-P-000000261,Tiruchirappalli,07,Rural,85,Female,3,1,4,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,20122.0,Scheduled Caste
TN-SYN-P-000000262,Unknown,07,Urban,12,Male,1,6,5,Self-employed in non-agriculture,Literate,Secondary,Unemployed,Unemployed,0.0,11426.0,Other Backward Class
TN-SYN-P-000000263,Coimbatore,02,Urban,57,Female,2,2,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,8753.0,Other Backward Class
TN-SYN-P-000000264,Kanniyakumari,07,Rural,16,Female,1,2,4,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,12425.0,Scheduled Caste
TN-SYN-P-000000265,Tiruchirappalli,03,Rural,47,Female,2,5,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,3565.0,Scheduled Caste
TN-SYN-P-000000266,Salem,21,Urban,47,Female,2,6,6,Self-employed in non-agriculture,Literate,Primary,Unemployed,Not in labour force,12000.0,25953.0,Other Backward Class
TN-SYN-P-000000267,Dindigul,33,Urban,25,Male,1,7,7,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11178.0,Other Backward Class
TN-SYN-P-000000268,Cuddalore,16,Urban,81,Female,3,2,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,17208.0,Other Backward Class
TN-SYN-P-000000269,Pudukkottai,33,Rural,25,Female,1,5,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,13375.0,Other Backward Class
TN-SYN-P-000000270,Pudukkottai,01,Rural,38,Female,1,4,4,Casual labour in non-agriculture,Illiterate,Middle,Employed,Employed,0.0,16418.0,Other Backward Class
TN-SYN-P-000000271,Kallakurichi,02,Urban,56,Male,2,5,6,Regular wage/salary earning,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,19837.0,Other Backward Class
TN-SYN-P-000000272,Thanjavur,05,Rural,16,Female,2,5,6,Regular wage/salary earning,Illiterate,Primary,Not in labour force,Not in labour force,0.0,14575.0,Other Backward Class
TN-SYN-P-000000273,Salem,02,Rural,36,Male,1,3,1,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,11092.0,Other Backward Class
TN-SYN-P-000000274,Ariyalur,09,Rural,61,Female,2,1,2,Casual labour in non-agriculture,Illiterate,Primary,Employed,Employed,0.0,10707.0,Other Backward Class
TN-SYN-P-000000275,Erode,01,Urban,35,Male,1,3,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,18147.0,13142.0,Other Backward Class
TN-SYN-P-000000276,Coimbatore,07,Urban,53,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Employed,56500.0,20067.0,Scheduled Caste
TN-SYN-P-000000277,Ramanathapuram,07,Rural,51,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,6000.0,17142.0,Other Backward Class
TN-SYN-P-000000278,Coimbatore,20,Rural,22,Male,1,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,39653.0,Other Backward Class
TN-SYN-P-000000279,Tirupathur,05,Urban,23,Male,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,13417.0,Other Backward Class
TN-SYN-P-000000280,Thiruvarur,02,Rural,7,Female,1,5,5,Regular wage/salary earning,Illiterate,Diploma/Certificate,Employed,Employed,0.0,15050.0,Other Backward Class
TN-SYN-P-000000281,Tiruvannamalai,36,Rural,26,Female,2,1,4,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,9325.0,Other Backward Class
TN-SYN-P-000000282,Kancheepuram,15,Urban,60,Male,2,1,1,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,7958.0,Other Backward Class
TN-SYN-P-000000283,Coimbatore,21,Rural,82,Male,2,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,14160.0,Other Backward Class
TN-SYN-P-000000284,Madurai,02,Urban,9,Male,2,6,3,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,48000.0,17833.0,Other Backward Class
TN-SYN-P-000000285,Thanjavur,22,Rural,23,Male,1,3,4,Regular wage/salary earning,Illiterate,Diploma/Certificate,Unemployed,Unemployed,0.0,18786.0,Other Backward Class
TN-SYN-P-000000286,Ariyalur,09,Urban,80,Male,4,1,4,Self-employed in agriculture,Literate,Not literate,Employed,Employed,49600.0,17800.0,Scheduled Caste
TN-SYN-P-000000287,Thanjavur,02,Urban,14,Male,2,3,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,9000.0,12467.0,Other Backward Class
TN-SYN-P-000000288,Virudhunagar,26,Rural,1,Male,1,6,6,Casual labour in agriculture,Illiterate,Diploma/Certificate,Employed,Employed,0.0,9251.0,Other Backward Class
TN-SYN-P-000000289,Cuddalore,24,Urban,68,Male,2,1,4,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,17073.0,Scheduled Caste
TN-SYN-P-000000290,Tiruvannamalai,23,Urban,23,Female,2,7,9,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10116.0,Other Backward Class
TN-SYN-P-000000291,Sivaganga,35,Urban,35,Male,3,5,7,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,10000.0,31988.0,Other Backward Class
TN-SYN-P-000000292,Thiruvallur,21,Urban,17,Male,1,5,6,Self-employed in agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,18782.0,Other Backward Class
TN-SYN-P-000000293,Salem,38,Urban,49,Male,3,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,6950.0,Scheduled Caste
TN-SYN-P-000000294,Tirunelveli,21,Urban,40,Male,2,3,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,22377.0,Other Backward Class
TN-SYN-P-000000295,Tirupathur,35,Urban,50,Female,3,1,5,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,11567.0,Other Backward Class
TN-SYN-P-000000296,Perambalur,11,Rural,72,Female,2,2,3,Regular wage/salary earning,Illiterate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,14477.0,Other Backward Class
TN-SYN-P-000000297,Chennai,32,Urban,74,Male,3,1,4,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,9133.0,Other Backward Class
TN-SYN-P-000000298,Vellore,16,Rural,29,Female,2,1,5,Self-employed in agriculture,Illiterate,Primary,Not in labour force,Not in labour force,0.0,16933.0,Other Backward Class
TN-SYN-P-000000299,Unknown,30,Rural,60,Female,2,1,2,Others,Illiterate,Diploma/Certificate,Employed,Employed,0.0,1658.0,Other Backward Class
TN-SYN-P-000000300,Ranipet,34,Rural,59,Female,2,3,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,14930.0,Other Backward Class
TN-SYN-P-000000301,Tirupathur,31,Urban,62,Male,2,2,1,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,5000.0,7783.0,Other Backward Class
TN-SYN-P-000000302,Dindigul,18,Rural,44,Female,1,2,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,22050.0,Other Backward Class
TN-SYN-P-000000303,Dindigul,26,Rural,33,Female,2,2,5,Regular wage/salary earning,Illiterate,Middle,Employed,Employed,0.0,24667.0,Scheduled Caste
TN-SYN-P-000000304,Tiruvannamalai,33,Urban,55,Female,3,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,20000.0,11270.0,Other Backward Class
TN-SYN-P-000000305,Thiruvallur,13,Urban,19,Male,1,5,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,10000.0,38657.0,Other Backward Class
TN-SYN-P-000000306,Dharmapuri,02,Rural,2,Male,1,3,3,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13032.0,Other Backward Class
TN-SYN-P-000000307,Chennai,07,Urban,49,Male,2,6,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,18000.0,21367.0,Scheduled Caste
TN-SYN-P-000000308,Tiruchirappalli,02,Urban,45,Female,2,1,2,Self-employed in agriculture,Literate,Not literate,Employed,Employed,18150.0,14448.0,Other Backward Class
TN-SYN-P-000000309,Tenkasi,35,Rural,27,Female,1,5,6,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,38657.0,Other Backward Class
TN-SYN-P-000000310,Kancheepuram,02,Rural,2,Female,1,3,3,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,14873.0,Other Backward Class
TN-SYN-P-000000311,Salem,34,Urban,68,Female,3,1,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,8990.0,Other Backward Class
TN-SYN-P-000000312,The Nilgiris,02,Rural,45,Female,2,5,3,Casual labour in non-agriculture,Illiterate,Primary,Not in labour force,Not in labour force,0.0,6996.0,Other Backward Class
TN-SYN-P-000000313,Dindigul,03,Urban,40,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,30860.0,Scheduled Caste
TN-SYN-P-000000314,Erode,24,Rural,55,Female,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,21373.0,Other Backward Class
TN-SYN-P-000000315,Coimbatore,03,Urban,30,Male,2,1,6,Regular wage/salary earning,Literate,Not literate,Not in labour force,Not in labour force,0.0,24537.0,Other Backward Class
TN-SYN-P-000000316,Perambalur,32,Urban,18,Female,1,5,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,10805.0,Other Backward Class
TN-SYN-P-000000317,Unknown,27,Rural,22,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,9415.0,Other Backward Class
