synthetic_person_id,district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,base_weight,raw_calibration_weight,calibration_weight,normalized_weight,population_weight,synthetic_household_id,policy_id,policy_version,run_id,person_id,household_id,is_eligible,is_excluded,eligibility_status,eligibility_reason_codes,passed_rule_ids,failed_rule_ids,is_selected_beneficiary,selection_status,benefit_amount,annualized_benefit_amount,estimated_policy_cost
TN-SYN-P-000002965,Cuddalore,16,Rural,21,Male,1,5,5,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12467.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00002965,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000002965,TN-HH-00002965,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000002975,Cuddalore,16,Rural,21,Male,1,5,5,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12467.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00002975,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000002975,TN-HH-00002975,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000003067,Thoothukudi,26,Rural,24,Male,1,5,4,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13210.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00003067,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003067,TN-HH-00003067,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000003152,Cuddalore,16,Rural,19,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,13417.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00003152,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003152,TN-HH-00003152,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000003275,Thiruvallur,01,Urban,23,Female,1,5,5,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,18412.0,Scheduled Caste,1.0,0.853825977746,0.853432554931,0.853432554931,0.853432554931,TN-HH-00003275,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003275,TN-HH-00003275,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,20482.38
TN-SYN-P-000003452,Chennai,02,Urban,28,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,28117.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00003452,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003452,TN-HH-00003452,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000003556,Tenkasi,33,Rural,19,Male,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,7620.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00003556,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003556,TN-HH-00003556,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000003624,Kancheepuram,03,Rural,27,Male,1,5,8,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,35417.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00003624,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003624,TN-HH-00003624,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000003628,Namakkal,08,Rural,25,Male,1,5,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13317.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00003628,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003628,TN-HH-00003628,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000003667,Namakkal,08,Rural,24,Female,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,10667.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00003667,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003667,TN-HH-00003667,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000003741,Dharmapuri,29,Rural,22,Female,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14844.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00003741,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003741,TN-HH-00003741,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000003755,Tiruvannamalai,05,Rural,25,Male,1,1,1,Others,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,2487.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00003755,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003755,TN-HH-00003755,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000003760,Thiruvallur,01,Urban,21,Male,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,10462.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00003760,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003760,TN-HH-00003760,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000003851,Dindigul,11,Urban,22,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,21150.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00003851,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003851,TN-HH-00003851,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000003902,Tiruvannamalai,05,Rural,23,Male,2,3,6,Self-employed in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,10682.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00003902,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003902,TN-HH-00003902,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000003953,Salem,07,Rural,28,Female,1,5,3,Others,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,16500.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00003953,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000003953,TN-HH-00003953,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000004029,Dharmapuri,29,Rural,22,Female,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14844.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00004029,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004029,TN-HH-00004029,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000004036,Chennai,02,Urban,26,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,29448.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00004036,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004036,TN-HH-00004036,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000004149,Kancheepuram,03,Urban,24,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13303.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00004149,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004149,TN-HH-00004149,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000004187,Dharmapuri,29,Rural,22,Female,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14844.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00004187,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004187,TN-HH-00004187,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000004230,Tenkasi,33,Urban,26,Female,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,25930.0,Others,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00004230,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004230,TN-HH-00004230,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
TN-SYN-P-000004310,Perambalur,14,Urban,23,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,11783.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00004310,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004310,TN-HH-00004310,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000004317,Viluppuram,06,Urban,24,Female,1,5,6,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,10225.0,Other Backward Class,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00004317,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004317,TN-HH-00004317,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
TN-SYN-P-000004466,Cuddalore,16,Urban,28,Male,1,5,5,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,22050.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00004466,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004466,TN-HH-00004466,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000004500,Kancheepuram,03,Rural,27,Male,1,5,8,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,35417.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00004500,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004500,TN-HH-00004500,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000004581,Thiruvarur,18,Rural,24,Female,2,4,5,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,17192.0,Other Backward Class,1.0,1.05622434506,1.05570913428,1.05570913428,1.05570913428,TN-HH-00004581,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004581,TN-HH-00004581,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25337.02
TN-SYN-P-000004590,Tirunelveli,27,Rural,22,Male,1,5,5,Self-employed in non-agriculture,Literate,Middle,Unemployed,Unemployed,0.0,17175.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00004590,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004590,TN-HH-00004590,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000004656,Cuddalore,16,Rural,25,Male,1,5,5,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,9783.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00004656,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004656,TN-HH-00004656,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000004681,Mayiladuthurai,38,Rural,22,Male,1,5,4,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13910.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00004681,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004681,TN-HH-00004681,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000004704,Chennai,02,Urban,26,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,29448.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00004704,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004704,TN-HH-00004704,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000004730,Ramanathapuram,25,Urban,23,Male,1,5,5,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13233.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00004730,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004730,TN-HH-00004730,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
TN-SYN-P-000004750,Kancheepuram,03,Rural,22,Male,1,5,2,Self-employed in non-agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,12430.0,Scheduled Caste,1.0,0.88013039559,0.879721144774,0.879721144774,0.879721144774,TN-HH-00004750,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004750,TN-HH-00004750,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21113.31
TN-SYN-P-000004775,Thanjavur,19,Rural,27,Female,2,8,7,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,18595.0,Scheduled Caste,1.0,0.88208608392,0.881675656319,0.881675656319,0.881675656319,TN-HH-00004775,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004775,TN-HH-00004775,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21160.22
TN-SYN-P-000004891,Cuddalore,16,Rural,19,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,13417.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00004891,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004891,TN-HH-00004891,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000004925,Karur,12,Rural,22,Female,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,6742.0,Scheduled Caste,1.0,0.88208608392,0.881675656319,0.881675656319,0.881675656319,TN-HH-00004925,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000004925,TN-HH-00004925,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,21160.22
TN-SYN-P-000005255,Mayiladuthurai,38,Rural,22,Male,1,5,4,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13910.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00005255,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005255,TN-HH-00005255,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000005295,Thiruvallur,01,Urban,23,Female,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,20177.0,Scheduled Caste,1.0,0.853825977746,0.853432554931,0.853432554931,0.853432554931,TN-HH-00005295,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005295,TN-HH-00005295,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,20482.38
TN-SYN-P-000005566,Krishnagiri,30,Rural,23,Male,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12724.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00005566,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005566,TN-HH-00005566,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000005572,Cuddalore,16,Rural,19,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,13417.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00005572,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005572,TN-HH-00005572,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000005653,Namakkal,08,Rural,25,Male,1,5,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13317.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00005653,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005653,TN-HH-00005653,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000005659,Madurai,22,Rural,22,Male,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,16368.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00005659,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005659,TN-HH-00005659,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000005671,Sivaganga,21,Urban,23,Female,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12492.0,Other Backward Class,1.0,1.0223852304,1.02189038143,1.02189038143,1.02189038143,TN-HH-00005671,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005671,TN-HH-00005671,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24525.37
TN-SYN-P-000005688,Thoothukudi,26,Rural,24,Male,1,5,4,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,13210.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00005688,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005688,TN-HH-00005688,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000005720,Tiruvannamalai,05,Rural,23,Male,2,3,6,Self-employed in agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,10682.0,Other Backward Class,1.0,1.05388257177,1.0533687701,1.0533687701,1.0533687701,TN-HH-00005720,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005720,TN-HH-00005720,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,25280.85
TN-SYN-P-000005841,Chennai,02,Urban,21,Male,1,5,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14403.0,Other Backward Class,1.0,1.0201184824,1.01962499739,1.01962499739,1.01962499739,TN-HH-00005841,tn_youth_skilling_stipend_003,1.0,POLICY-RUN-ADF1BD64DB,TN-SYN-P-000005841,TN-HH-00005841,True,False,ELIGIBLE_ALL_RULES_PASSED,ELIGIBLE_ALL_RULES_PASSED,R_AGE_MIN;R_AGE_MAX;R_EMPLOYMENT,,True,SELECTED,2000.0,24000.0,24471.0
