synthetic_person_id,district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group
TN-SYN-P-000001683,Pudukkottai,20,Rural,18,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10853.0,Other Backward Class
TN-SYN-P-000001684,Mayiladuthurai,38,Urban,35,Female,2,2,2,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,62400.0,22350.0,Scheduled Caste
TN-SYN-P-000001685,Kancheepuram,03,Rural,17,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,12578.0,Scheduled Caste
TN-SYN-P-000001686,Thiruvallur,01,Urban,32,Female,2,4,5,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,26527.0,Others
TN-SYN-P-000001687,Theni,23,Urban,12,Female,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,14073.0,Other Backward Class
TN-SYN-P-000001688,Kancheepuram,03,Urban,4,Male,1,5,5,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,20750.0,Other Backward Class
TN-SYN-P-000001689,Chennai,02,Urban,60,Male,2,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,22843.0,Other Backward Class
TN-SYN-P-000001690,Chennai,02,Urban,62,Female,2,2,3,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8267.0,Other Backward Class
TN-SYN-P-000001691,Viluppuram,06,Rural,26,Female,1,5,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,8000.0,12467.0,Scheduled Caste
TN-SYN-P-000001692,Tenkasi,33,Urban,10,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,22080.0,Other Backward Class
TN-SYN-P-000001693,Coimbatore,31,Urban,30,Male,1,5,2,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,18000.0,8633.0,Other Backward Class
TN-SYN-P-000001694,Pudukkottai,20,Rural,45,Female,2,2,5,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,12000.0,7513.0,Scheduled Caste
TN-SYN-P-000001695,Tirupathur,36,Urban,34,Male,2,3,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,9307.0,Scheduled Caste
TN-SYN-P-000001696,Tenkasi,33,Urban,50,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9333.0,Other Backward Class
TN-SYN-P-000001697,Tenkasi,33,Urban,24,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,31300.0,30815.0,Others
TN-SYN-P-000001698,Thiruvallur,01,Urban,1,Male,1,6,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,18786.0,Other Backward Class
TN-SYN-P-000001699,Krishnagiri,30,Rural,56,Female,2,1,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,7576.0,Other Backward Class
TN-SYN-P-000001700,Cuddalore,16,Rural,29,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,13500.0,9900.0,Scheduled Caste
TN-SYN-P-000001701,Tiruchirappalli,13,Urban,55,Female,3,1,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10836.0,Other Backward Class
TN-SYN-P-000001702,Kancheepuram,03,Rural,29,Male,2,3,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,39367.0,Scheduled Caste
TN-SYN-P-000001703,Cuddalore,16,Rural,17,Female,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,13417.0,Other Backward Class
TN-SYN-P-000001704,Cuddalore,16,Rural,13,Male,1,5,5,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13417.0,Other Backward Class
TN-SYN-P-000001705,Kallakurichi,34,Rural,57,Male,2,1,2,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,7437.0,Other Backward Class
TN-SYN-P-000001706,Tiruchirappalli,13,Urban,23,Female,2,4,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9645.0,Other Backward Class
TN-SYN-P-000001707,Vellore,04,Rural,70,Female,3,7,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8486.0,Other Backward Class
TN-SYN-P-000001708,Virudhunagar,24,Urban,6,Male,1,6,5,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,17297.0,Other Backward Class
TN-SYN-P-000001709,Erode,09,Rural,33,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,26743.0,Other Backward Class
TN-SYN-P-000001710,Thoothukudi,26,Urban,50,Male,2,1,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,49000.0,23913.0,Other Backward Class
TN-SYN-P-000001711,Salem,07,Urban,14,Male,1,5,5,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,20792.0,Other Backward Class
TN-SYN-P-000001712,Chennai,02,Urban,27,Male,2,1,1,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,12000.0,5833.0,Other Backward Class
TN-SYN-P-000001713,Unknown,37,Rural,39,Female,2,1,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,4500.0,9123.0,Other Backward Class
TN-SYN-P-000001714,Chennai,02,Urban,12,Female,1,6,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,13970.0,Other Backward Class
TN-SYN-P-000001715,Coimbatore,31,Rural,33,Male,1,5,3,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,22680.0,8278.0,Scheduled Caste
TN-SYN-P-000001716,Dindigul,11,Rural,36,Male,4,3,2,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,50000.0,5244.0,Other Backward Class
TN-SYN-P-000001717,Tiruvannamalai,05,Rural,72,Female,2,7,6,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11622.0,Other Backward Class
TN-SYN-P-000001718,Coimbatore,31,Urban,25,Male,2,1,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,17480.0,12144.0,Other Backward Class
TN-SYN-P-000001719,Krishnagiri,30,Rural,63,Female,3,1,1,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,3821.0,Other Backward Class
TN-SYN-P-000001720,Kanniyakumari,28,Urban,76,Female,2,2,2,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,39042.0,Other Backward Class
TN-SYN-P-000001721,Erode,09,Rural,70,Female,3,7,2,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,11102.0,Other Backward Class
TN-SYN-P-000001722,Ranipet,35,Urban,24,Female,2,4,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10552.0,Other Backward Class
TN-SYN-P-000001723,Tiruchirappalli,13,Urban,34,Male,2,3,6,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,18000.0,16161.0,Other Backward Class
TN-SYN-P-000001724,Kancheepuram,03,Urban,30,Female,2,2,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,20750.0,Other Backward Class
TN-SYN-P-000001725,Kanniyakumari,28,Urban,10,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14818.0,Other Backward Class
TN-SYN-P-000001726,Salem,07,Rural,36,Male,1,8,8,Self-employed in non-agriculture,Literate,Middle,Unemployed,Unemployed,0.0,18563.0,Other Backward Class
TN-SYN-P-000001727,Pudukkottai,20,Rural,16,Male,1,5,5,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,8831.0,Other Backward Class
TN-SYN-P-000001728,Perambalur,14,Rural,56,Male,2,2,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,11397.0,Other Backward Class
TN-SYN-P-000001729,Namakkal,08,Urban,22,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,12500.0,18617.0,Scheduled Caste
TN-SYN-P-000001730,Tirupathur,36,Urban,31,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,8000.0,9415.0,Other Backward Class
TN-SYN-P-000001731,Coimbatore,31,Urban,62,Male,1,1,3,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,15517.0,Other Backward Class
TN-SYN-P-000001732,Chennai,02,Urban,22,Male,1,5,6,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,8200.0,17122.0,Scheduled Caste
TN-SYN-P-000001733,Kancheepuram,03,Urban,35,Male,2,1,6,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,17707.0,Other Backward Class
TN-SYN-P-000001734,Coimbatore,31,Urban,18,Male,1,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,52618.0,Others
TN-SYN-P-000001735,Thoothukudi,26,Urban,8,Female,1,5,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,17147.0,Scheduled Tribe
TN-SYN-P-000001736,Coimbatore,31,Urban,31,Female,2,2,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,10500.0,16355.0,Other Backward Class
TN-SYN-P-000001737,Erode,09,Urban,59,Female,2,2,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,8100.0,Other Backward Class
TN-SYN-P-000001738,Cuddalore,16,Urban,64,Male,2,1,2,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,20000.0,8970.0,Other Backward Class
TN-SYN-P-000001739,Tirupathur,36,Urban,55,Female,3,1,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,1000.0,9307.0,Scheduled Caste
TN-SYN-P-000001740,Tenkasi,33,Urban,16,Male,1,5,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,15995.0,Other Backward Class
TN-SYN-P-000001741,Tiruchirappalli,13,Rural,65,Male,2,1,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,10828.0,Other Backward Class
TN-SYN-P-000001742,Cuddalore,16,Rural,54,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,12925.0,Other Backward Class
TN-SYN-P-000001743,Tiruchirappalli,13,Urban,46,Male,2,1,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,12500.0,6996.0,Other Backward Class
TN-SYN-P-000001744,Tenkasi,33,Urban,25,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,17620.0,Other Backward Class
TN-SYN-P-000001745,Madurai,22,Rural,2,Male,1,5,4,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,6015.0,Scheduled Caste
TN-SYN-P-000001746,Perambalur,14,Rural,67,Male,2,1,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,5480.0,Other Backward Class
TN-SYN-P-000001747,Ranipet,35,Rural,25,Male,1,5,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,15000.0,6713.0,Scheduled Caste
TN-SYN-P-000001748,Coimbatore,31,Urban,35,Male,1,1,2,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,8602.0,Scheduled Caste
TN-SYN-P-000001749,Namakkal,08,Rural,62,Female,3,7,2,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,8500.0,Scheduled Caste
TN-SYN-P-000001750,Thiruvarur,18,Rural,37,Male,2,3,9,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,19645.0,Other Backward Class
TN-SYN-P-000001751,Pudukkottai,20,Rural,15,Female,1,5,3,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,4167.0,Scheduled Caste
TN-SYN-P-000001752,Dindigul,11,Urban,24,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,4000.0,10327.0,Other Backward Class
TN-SYN-P-000001753,Coimbatore,31,Urban,67,Female,2,2,3,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,23784.0,Other Backward Class
TN-SYN-P-000001754,Chennai,02,Urban,43,Female,2,2,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,12452.0,Others
TN-SYN-P-000001755,Mayiladuthurai,38,Rural,55,Female,2,2,3,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,10997.0,Scheduled Caste
TN-SYN-P-000001756,Coimbatore,31,Urban,16,Female,1,5,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,16132.0,Other Backward Class
TN-SYN-P-000001757,Cuddalore,16,Rural,68,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,2375.0,Other Backward Class
TN-SYN-P-000001758,Virudhunagar,24,Urban,35,Female,2,2,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9792.0,Other Backward Class
TN-SYN-P-000001759,Pudukkottai,20,Rural,53,Male,2,1,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,7452.0,Other Backward Class
TN-SYN-P-000001760,Cuddalore,16,Rural,18,Male,1,5,5,Casual labour in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12467.0,Other Backward Class
TN-SYN-P-000001761,Krishnagiri,30,Urban,36,Male,1,8,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,11940.0,Other Backward Class
TN-SYN-P-000001762,Thiruvallur,01,Urban,32,Male,1,5,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,8867.0,Other Backward Class
TN-SYN-P-000001763,Kallakurichi,34,Urban,70,Female,3,1,1,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,3442.0,Other Backward Class
TN-SYN-P-000001764,Erode,09,Rural,12,Female,1,5,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11177.0,Other Backward Class
TN-SYN-P-000001765,Thoothukudi,26,Urban,55,Female,2,2,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,10722.0,Other Backward Class
TN-SYN-P-000001766,Salem,07,Rural,23,Male,1,5,4,Casual labour in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,12925.0,Other Backward Class
TN-SYN-P-000001767,Chennai,02,Urban,7,Male,1,8,8,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,36130.0,Others
TN-SYN-P-000001768,Virudhunagar,24,Urban,35,Male,2,3,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,11375.0,Other Backward Class
TN-SYN-P-000001769,Nagapattinam,17,Urban,29,Female,2,1,1,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,52000.0,16561.0,Scheduled Caste
TN-SYN-P-000001770,Kanniyakumari,28,Urban,0,Male,1,6,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,22970.0,Other Backward Class
TN-SYN-P-000001771,Perambalur,14,Urban,47,Female,2,2,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,5752.0,Other Backward Class
TN-SYN-P-000001772,Cuddalore,16,Rural,19,Male,1,5,3,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12450.0,Other Backward Class
TN-SYN-P-000001773,Coimbatore,31,Rural,17,Female,1,5,4,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14559.0,Scheduled Caste
TN-SYN-P-000001774,Krishnagiri,30,Urban,33,Male,2,1,5,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,0.0,10892.0,Other Backward Class
TN-SYN-P-000001775,Karur,12,Rural,64,Female,3,1,1,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,3622.0,Other Backward Class
TN-SYN-P-000001776,Erode,09,Rural,5,Female,1,5,3,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,14568.0,Other Backward Class
TN-SYN-P-000001777,Tiruppur,32,Rural,69,Female,2,2,2,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,8433.0,Other Backward Class
TN-SYN-P-000001778,Mayiladuthurai,38,Rural,40,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12973.0,Other Backward Class
TN-SYN-P-000001779,Mayiladuthurai,38,Rural,54,Female,2,7,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9950.0,Scheduled Caste
TN-SYN-P-000001780,Tenkasi,33,Urban,27,Male,1,1,1,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,45000.0,8580.0,Other Backward Class
TN-SYN-P-000001781,Namakkal,08,Rural,60,Male,2,1,2,Self-employed in non-agriculture,Literate,Below Primary,Employed,Employed,0.0,11229.0,Other Backward Class
TN-SYN-P-000001782,Erode,09,Urban,33,Female,2,2,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13257.0,Scheduled Caste
TN-SYN-P-000001783,Salem,07,Rural,2,Male,1,6,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,21433.0,Other Backward Class
TN-SYN-P-000001784,Coimbatore,31,Rural,57,Female,2,2,2,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,7500.0,6633.0,Other Backward Class
TN-SYN-P-000001785,Thiruvallur,01,Rural,59,Male,2,1,3,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,14112.0,Scheduled Caste
TN-SYN-P-000001786,Thiruvallur,01,Urban,12,Male,1,6,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,15417.0,Other Backward Class
TN-SYN-P-000001787,Kancheepuram,03,Rural,27,Female,2,4,8,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,35417.0,Scheduled Caste
TN-SYN-P-000001788,Thiruvallur,01,Urban,32,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,23250.0,19414.0,Other Backward Class
TN-SYN-P-000001789,Tiruvannamalai,05,Rural,3,Female,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8766.0,Other Backward Class
TN-SYN-P-000001790,Vellore,04,Rural,21,Female,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,11888.0,Scheduled Caste
TN-SYN-P-000001791,Dharmapuri,29,Rural,23,Male,1,5,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,16400.0,7489.0,Scheduled Caste
TN-SYN-P-000001792,Chennai,02,Urban,24,Female,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,22073.0,Other Backward Class
TN-SYN-P-000001793,Thiruvallur,01,Rural,48,Male,2,1,5,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,11625.0,Other Backward Class
TN-SYN-P-000001794,Tirupathur,36,Urban,38,Male,2,3,7,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,13920.0,Scheduled Caste
TN-SYN-P-000001795,Sivaganga,21,Rural,32,Male,2,3,4,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,7842.0,Other Backward Class
TN-SYN-P-000001796,Pudukkottai,20,Rural,0,Male,1,6,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12247.0,Scheduled Caste
TN-SYN-P-000001797,Chennai,02,Urban,36,Male,2,1,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,17580.0,12888.0,Other Backward Class
TN-SYN-P-000001798,Pudukkottai,20,Rural,55,Female,3,1,1,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,5343.0,Other Backward Class
TN-SYN-P-000001799,Pudukkottai,20,Rural,65,Female,2,7,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13763.0,Other Backward Class
TN-SYN-P-000001800,Chennai,02,Urban,58,Male,2,1,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,16537.0,Other Backward Class
TN-SYN-P-000001801,Thiruvarur,18,Rural,64,Female,3,1,1,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,4191.0,Other Backward Class
TN-SYN-P-000001802,Krishnagiri,30,Rural,4,Female,1,5,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11508.0,Other Backward Class
TN-SYN-P-000001803,Dindigul,11,Urban,2,Female,1,6,5,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,19537.0,Other Backward Class
TN-SYN-P-000001804,Krishnagiri,30,Rural,8,Male,1,5,5,Casual labour in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8169.0,Other Backward Class
TN-SYN-P-000001805,Theni,23,Urban,29,Female,2,4,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,7770.0,Scheduled Caste
TN-SYN-P-000001806,Pudukkottai,20,Rural,50,Female,2,2,3,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,8432.0,Other Backward Class
TN-SYN-P-000001807,Ranipet,35,Rural,33,Male,2,1,6,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,13134.0,Other Backward Class
TN-SYN-P-000001808,Thoothukudi,26,Urban,35,Female,2,2,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,5000.0,11913.0,Other Backward Class
TN-SYN-P-000001809,Tirunelveli,27,Urban,52,Female,2,2,3,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,10992.0,Other Backward Class
TN-SYN-P-000001810,Thiruvallur,01,Urban,25,Female,2,2,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,25462.0,Other Backward Class
TN-SYN-P-000001811,Krishnagiri,30,Rural,1,Male,1,6,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13530.0,Other Backward Class
TN-SYN-P-000001812,Dharmapuri,29,Urban,42,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,28400.0,13431.0,Other Backward Class
TN-SYN-P-000001813,Kancheepuram,03,Rural,15,Female,1,5,5,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,14647.0,Scheduled Caste
TN-SYN-P-000001814,Thiruvallur,01,Urban,29,Female,2,4,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,8840.0,Scheduled Caste
TN-SYN-P-000001815,Sivaganga,21,Rural,49,Male,2,1,1,Regular wage/salary earning,Literate,Middle,Employed,Employed,12000.0,7917.0,Scheduled Caste
TN-SYN-P-000001816,Madurai,22,Urban,0,Female,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12325.0,Other Backward Class
TN-SYN-P-000001817,Theni,23,Rural,34,Female,2,2,3,Regular wage/salary earning,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,14628.0,Other Backward Class
TN-SYN-P-000001818,Thiruvallur,01,Urban,14,Male,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,19414.0,Other Backward Class
TN-SYN-P-000001819,Salem,07,Urban,8,Male,1,1,1,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,1000.0,Scheduled Tribe
TN-SYN-P-000001820,Tenkasi,33,Urban,38,Male,1,8,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12302.0,Scheduled Caste
TN-SYN-P-000001821,Krishnagiri,30,Urban,16,Female,1,5,5,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,12498.0,Other Backward Class
TN-SYN-P-000001822,Cuddalore,16,Rural,35,Female,2,4,5,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,11092.0,Scheduled Caste
TN-SYN-P-000001823,Thoothukudi,26,Urban,33,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,20000.0,11313.0,Other Backward Class
TN-SYN-P-000001824,Salem,07,Urban,60,Female,2,2,6,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,14650.0,Other Backward Class
TN-SYN-P-000001825,Coimbatore,31,Urban,18,Female,1,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,52618.0,Others
TN-SYN-P-000001826,Coimbatore,31,Urban,52,Female,2,1,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,12067.0,Other Backward Class
TN-SYN-P-000001827,Thoothukudi,26,Urban,8,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14160.0,Other Backward Class
TN-SYN-P-000001828,Vellore,04,Rural,48,Female,3,1,2,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,4660.0,Other Backward Class
TN-SYN-P-000001829,Theni,23,Rural,7,Male,1,5,3,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8303.0,Scheduled Caste
TN-SYN-P-000001830,Chennai,02,Urban,52,Female,2,2,3,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,19086.0,Others
TN-SYN-P-000001831,Thanjavur,19,Rural,60,Female,2,2,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,8220.0,Other Backward Class
TN-SYN-P-000001832,Krishnagiri,30,Urban,40,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,12800.0,12430.0,Other Backward Class
TN-SYN-P-000001833,Thanjavur,19,Urban,14,Male,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17113.0,Other Backward Class
TN-SYN-P-000001834,Coimbatore,31,Urban,20,Male,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,16831.0,Other Backward Class
TN-SYN-P-000001835,Tiruchirappalli,13,Urban,15,Male,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,6996.0,Other Backward Class
TN-SYN-P-000001836,Thiruvallur,01,Urban,32,Male,2,3,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,26527.0,Others
TN-SYN-P-000001837,Dindigul,11,Rural,35,Female,2,4,7,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,7500.0,10789.0,Scheduled Caste
TN-SYN-P-000001838,Chennai,02,Urban,31,Male,2,1,1,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,30000.0,12150.0,Others
TN-SYN-P-000001839,Thoothukudi,26,Urban,55,Male,2,1,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,18000.0,27332.0,Other Backward Class
TN-SYN-P-000001840,Thiruvarur,18,Rural,39,Female,2,2,4,Casual labour in agriculture,Literate,Middle,Employed,Employed,0.0,15568.0,Other Backward Class
TN-SYN-P-000001841,Tenkasi,33,Urban,42,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,15995.0,Other Backward Class
